bot;aposta_id;event_id;mercado_tick;mercado_tipo;linha;selecao;odd;liga;apostado_em;veredito;motivos
SENTINELA-E-WCA-OU;70913;17143057;Total de Gols;18;6.50;Mais de 6.5;1.660;World Cup A;2026-07-21 01:38:23.301485;OK;
SENTINELA-E-WCA-OU;70926;17147191;Total de Gols;18;8.50;Mais de 8.5;2.070;World Cup A;2026-07-21 01:45:12.972919;OK;
SENTINELA-E-WCA-OU;70929;17147215;Total de Gols;18;6.50;Menos de 6.5;1.590;World Cup A;2026-07-21 01:45:18.754698;OK;
SENTINELA-E-WCA-OU;70930;17147215;Total de Gols;18;6.50;Mais de 6.5;2.080;World Cup A;2026-07-21 01:45:18.755079;OK;
SENTINELA-E-WCA-OU;70938;17147171;Total de Gols;18;6.50;Mais de 6.5;1.680;World Cup A;2026-07-21 01:57:15.803517;OK;
SENTINELA-E-WCA-OU;70939;17147189;Total de Gols;18;5.50;Mais de 5.5;1.550;World Cup A;2026-07-21 01:57:15.806688;OK;
SENTINELA-E-WCA-OU;70946;17147249;Total de Gols;18;6.50;Mais de 6.5;1.830;World Cup A;2026-07-21 02:09:11.533178;OK;
SENTINELA-E-WCA-OU;70947;17147249;Total de Gols;18;6.50;Menos de 6.5;1.770;World Cup A;2026-07-21 02:09:11.533510;OK;
SENTINELA-E-WCA-OU;70948;17147229;Total de Gols;18;6.50;Mais de 6.5;1.850;World Cup A;2026-07-21 02:09:17.339918;OK;
SENTINELA-E-WCA-OU;70963;17147157;Total de Gols;18;7.50;Mais de 7.5;1.880;World Cup A;2026-07-21 02:21:16.680819;OK;
SENTINELA-E-WCA-OU;70964;17147201;Total de Gols;18;6.50;Mais de 6.5;1.610;World Cup A;2026-07-21 02:21:16.764813;OK;
SENTINELA-E-WCA-OU;70969;17147241;Total de Gols;18;5.50;Mais de 5.5;1.710;World Cup A;2026-07-21 02:33:11.144273;OK;
SENTINELA-E-WCA-OU;70971;17147190;Total de Gols;18;6.50;Mais de 6.5;1.880;World Cup A;2026-07-21 02:33:18.387506;OK;
SENTINELA-E-WCA-OU;70976;17147275;Total de Gols;18;8.50;Menos de 8.5;1.610;World Cup A;2026-07-21 02:45:10.869235;OK;
SENTINELA-E-WCA-OU;70977;17147275;Total de Gols;18;8.50;Mais de 8.5;2.040;World Cup A;2026-07-21 02:45:10.870205;OK;
SENTINELA-E-WCA-OU;70980;17147193;Total de Gols;18;6.50;Mais de 6.5;2.050;World Cup A;2026-07-21 02:45:18.194780;OK;
SENTINELA-E-WCA-OU;70981;17147193;Total de Gols;18;6.50;Menos de 6.5;1.610;World Cup A;2026-07-21 02:45:18.195670;OK;
SENTINELA-E-WCA-OU;70988;17148823;Total de Gols;18;5.50;Mais de 5.5;2.170;FC26 World Cup A;2026-07-21 02:48:12.048442;OK;
SENTINELA-E-WCA-OU;70987;17148823;Total de Gols;18;5.50;Menos de 5.5;1.560;FC26 World Cup A;2026-07-21 02:48:12.049070;OK;
SENTINELA-E-WCA-OU;70999;17147197;Total de Gols;18;6.50;Menos de 6.5;1.550;World Cup A;2026-07-21 02:57:18.538014;OK;
SENTINELA-E-WCA-OU;71000;17147178;Total de Gols;18;6.50;Menos de 6.5;1.980;World Cup A;2026-07-21 02:57:18.563031;OK;
SENTINELA-E-WCA-OU;71006;17147195;Total de Gols;18;6.50;Mais de 6.5;1.840;World Cup A;2026-07-21 03:09:11.634741;OK;
SENTINELA-E-WCA-OU;71007;17147195;Total de Gols;18;6.50;Menos de 6.5;1.770;World Cup A;2026-07-21 03:09:11.636266;OK;
SENTINELA-E-WCA-OU;71009;17147226;Total de Gols;18;6.50;Mais de 6.5;1.870;World Cup A;2026-07-21 03:09:14.431955;OK;
SENTINELA-E-WCA-OU;71016;17147181;Total de Gols;18;7.50;Mais de 7.5;2.070;World Cup A;2026-07-21 03:21:12.807449;OK;
SENTINELA-E-WCA-OU;71018;17147222;Total de Gols;18;7.50;Menos de 7.5;1.800;World Cup A;2026-07-21 03:21:12.828573;OK;
SENTINELA-E-WCA-OU;71031;17147239;Total de Gols;18;5.50;Menos de 5.5;1.980;World Cup A;2026-07-21 03:33:15.923866;OK;
SENTINELA-E-WCA-OU;71034;17147204;Total de Gols;18;6.50;Mais de 6.5;1.770;World Cup A;2026-07-21 03:33:15.940307;OK;
SENTINELA-E-WCA-OU;71040;17147126;Total de Gols;18;5.50;Mais de 5.5;1.740;World Cup A;2026-07-21 04:10:09.966669;OK;
SENTINELA-E-WCA-OU;71041;17147126;Total de Gols;18;5.50;Menos de 5.5;1.860;World Cup A;2026-07-21 04:10:09.967810;OK;
SENTINELA-E-WCA-OU;71044;17147147;Total de Gols;18;4.50;Mais de 4.5;1.980;World Cup A;2026-07-21 04:10:15.761739;OK;
SENTINELA-E-WCA-OU;71057;17147141;Total de Gols;18;4.50;Menos de 4.5;1.810;World Cup A;2026-07-21 04:22:12.358739;OK;
SENTINELA-E-WCA-OU;71056;17147141;Total de Gols;18;4.50;Mais de 4.5;1.790;World Cup A;2026-07-21 04:22:12.359111;OK;
SENTINELA-E-WCA-OU;71059;17147110;Total de Gols;18;5.50;Menos de 5.5;2.140;World Cup A;2026-07-21 04:22:12.382287;OK;
SENTINELA-E-WCA-OU;71060;17147110;Total de Gols;18;5.50;Mais de 5.5;1.550;World Cup A;2026-07-21 04:22:12.383029;OK;
SENTINELA-E-WCA-OU;71066;17147156;Total de Gols;18;5.50;Menos de 5.5;1.720;World Cup A;2026-07-21 04:34:09.726722;OK;
SENTINELA-E-WCA-OU;71067;17147156;Total de Gols;18;5.50;Mais de 5.5;1.890;World Cup A;2026-07-21 04:34:09.727039;OK;
SENTINELA-E-WCA-OU;71070;17147127;Total de Gols;18;4.50;Mais de 4.5;2.110;World Cup A;2026-07-21 04:34:13.232551;OK;
SENTINELA-E-WCA-OU;71077;17147146;Total de Gols;18;4.50;Menos de 4.5;2.000;World Cup A;2026-07-21 04:46:10.301931;OK;
SENTINELA-E-WCA-OU;71075;17147146;Total de Gols;18;4.50;Mais de 4.5;1.630;World Cup A;2026-07-21 04:46:10.302444;OK;
SENTINELA-E-WCA-OU;71079;17147112;Total de Gols;18;5.50;Menos de 5.5;1.650;World Cup A;2026-07-21 04:46:14.310215;OK;
SENTINELA-E-WCA-OU;71091;17147145;Total de Gols;18;5.50;Menos de 5.5;1.620;World Cup A;2026-07-21 04:58:18.015387;OK;
SENTINELA-E-WCA-OU;71093;17147143;Total de Gols;18;5.50;Menos de 5.5;1.850;World Cup A;2026-07-21 04:58:18.041711;OK;
SENTINELA-E-WCA-OU;71101;17147149;Total de Gols;18;5.50;Mais de 5.5;1.760;World Cup A;2026-07-21 05:10:10.782388;OK;
SENTINELA-E-WCA-OU;71100;17147149;Total de Gols;18;5.50;Menos de 5.5;1.840;World Cup A;2026-07-21 05:10:10.782431;OK;
SENTINELA-E-WCA-OU;71102;17147101;Total de Gols;18;4.50;Mais de 4.5;1.960;World Cup A;2026-07-21 05:10:14.479130;OK;
SENTINELA-E-WCA-OU;71105;17148854;Total de Gols;18;5.50;Mais de 5.5;1.570;FC26 World Cup A;2026-07-21 05:11:05.647781;OK;
SENTINELA-E-WCA-OU;71114;17147103;Total de Gols;18;4.50;Mais de 4.5;1.910;World Cup A;2026-07-21 05:22:10.310753;OK;
SENTINELA-E-WCA-OU;71115;17147103;Total de Gols;18;4.50;Menos de 4.5;1.700;World Cup A;2026-07-21 05:22:10.311807;OK;
SENTINELA-E-WCA-OU;71117;17147142;Total de Gols;18;5.50;Mais de 5.5;1.560;World Cup A;2026-07-21 05:22:10.333517;OK;
SENTINELA-E-WCA-OU;71131;17147116;Total de Gols;18;5.50;Mais de 5.5;1.790;World Cup A;2026-07-21 05:34:12.779677;OK;
SENTINELA-E-WCA-OU;71132;17147116;Total de Gols;18;5.50;Menos de 5.5;1.810;World Cup A;2026-07-21 05:34:12.780757;OK;
SENTINELA-E-WCA-OU;71137;17148860;Total de Gols;18;4.50;Mais de 4.5;1.667;FC26 World Cup A;2026-07-21 05:46:07.664116;REPROVADA;odd_diverge(1.667!=1.6667)
SENTINELA-E-WCA-OU;71136;17148860;Total de Gols;18;4.50;Menos de 4.5;2.000;FC26 World Cup A;2026-07-21 05:46:07.664416;OK;
SENTINELA-E-WCA-OU;71141;17147164;Total de Gols;18;5.50;Mais de 5.5;1.970;World Cup A;2026-07-21 05:46:11.940309;OK;
SENTINELA-E-WCA-OU;71142;17147163;Total de Gols;18;5.50;Mais de 5.5;2.120;World Cup A;2026-07-21 05:46:11.952288;OK;
SENTINELA-E-WCA-OU;71144;17148859;Total de Gols;18;5.50;Mais de 5.5;1.800;FC26 World Cup A;2026-07-21 05:46:57.656467;OK;
SENTINELA-E-WCA-OU;71145;17148859;Total de Gols;18;5.50;Menos de 5.5;1.840;FC26 World Cup A;2026-07-21 05:46:57.657455;OK;
SENTINELA-E-WCA-OU;71151;17147119;Total de Gols;18;5.50;Menos de 5.5;1.820;World Cup A;2026-07-21 05:58:10.665062;OK;
SENTINELA-E-WCA-OU;71152;17147119;Total de Gols;18;5.50;Mais de 5.5;1.780;World Cup A;2026-07-21 05:58:10.666576;OK;
SENTINELA-E-WCA-OU;71155;17147192;Total de Gols;18;5.50;Mais de 5.5;1.930;World Cup A;2026-07-21 05:58:17.954754;OK;
SENTINELA-E-WCA-OU;71161;17147364;Total de Gols;18;5.50;Menos de 5.5;1.700;World Cup A;2026-07-21 06:00:14.581523;OK;
SENTINELA-E-WCA-OU;71162;17147314;Total de Gols;18;5.50;Mais de 5.5;1.860;World Cup A;2026-07-21 06:00:14.595641;OK;
SENTINELA-E-WCA-OU;71170;17147382;Total de Gols;18;7.50;Menos de 7.5;1.750;World Cup A;2026-07-21 06:14:05.530509;OK;
SENTINELA-E-WCA-OU;71171;17147382;Total de Gols;18;7.50;Mais de 7.5;1.850;World Cup A;2026-07-21 06:14:05.541441;OK;
SENTINELA-E-WCA-OU;71172;17147290;Total de Gols;18;6.50;Mais de 6.5;1.560;World Cup A;2026-07-21 06:14:05.570307;OK;
SENTINELA-E-WCA-OU;71173;17147290;Total de Gols;18;6.50;Menos de 6.5;2.130;World Cup A;2026-07-21 06:14:05.570614;OK;
SENTINELA-E-WCA-OU;71181;17147233;Total de Gols;18;7.50;Mais de 7.5;2.110;World Cup A;2026-07-21 06:16:41.864734;OK;
SENTINELA-E-WCA-OU;71183;17147248;Total de Gols;18;5.50;Mais de 5.5;1.580;World Cup A;2026-07-21 06:16:41.940831;OK;
SENTINELA-E-WCA-OU;71195;17147310;Total de Gols;18;7.50;Menos de 7.5;1.690;World Cup A;2026-07-21 06:24:23.813112;OK;
SENTINELA-E-WCA-OU;71197;17147315;Total de Gols;18;4.50;Mais de 4.5;1.670;World Cup A;2026-07-21 06:24:23.928468;OK;
SENTINELA-E-WCA-OU;71198;17147315;Total de Gols;18;4.50;Menos de 4.5;1.950;World Cup A;2026-07-21 06:24:23.930118;OK;
SENTINELA-E-WCA-OU;71205;17147272;Total de Gols;18;6.50;Menos de 6.5;1.580;World Cup A;2026-07-21 06:28:36.249820;OK;
SENTINELA-E-WCA-OU;71207;17147210;Total de Gols;18;6.50;Menos de 6.5;1.920;World Cup A;2026-07-21 06:28:36.554222;OK;
SENTINELA-E-WCA-OU;71213;17147328;Total de Gols;18;7.50;Menos de 7.5;1.570;World Cup A;2026-07-21 06:36:10.593284;OK;
SENTINELA-E-WCA-OU;71214;17147328;Total de Gols;18;7.50;Mais de 7.5;2.110;World Cup A;2026-07-21 06:36:10.596255;OK;
SENTINELA-E-WCA-OU;71216;17147312;Total de Gols;18;5.50;Mais de 5.5;1.620;World Cup A;2026-07-21 06:36:24.584541;OK;
SENTINELA-E-WCA-OU;71223;17147202;Total de Gols;18;7.50;Menos de 7.5;2.040;World Cup A;2026-07-21 06:40:37.571881;OK;
SENTINELA-E-WCA-OU;71224;17147255;Total de Gols;18;6.50;Menos de 6.5;1.890;World Cup A;2026-07-21 06:40:37.615788;OK;
SENTINELA-E-WCA-OU;71227;17147387;Total de Gols;18;5.50;Mais de 5.5;1.700;World Cup A;2026-07-21 06:48:33.411762;OK;
SENTINELA-E-WCA-OU;71228;17147291;Total de Gols;18;4.50;Menos de 4.5;2.030;World Cup A;2026-07-21 06:48:33.451413;OK;
SENTINELA-E-WCA-OU;71233;17147235;Total de Gols;18;6.50;Menos de 6.5;1.840;World Cup A;2026-07-21 06:51:58.659593;OK;
SENTINELA-E-WCA-OU;71236;17147216;Total de Gols;18;6.50;Mais de 6.5;1.730;World Cup A;2026-07-21 06:51:58.941814;OK;
SENTINELA-E-WCA-OU;71249;17147338;Total de Gols;18;5.50;Menos de 5.5;1.760;World Cup A;2026-07-21 07:00:45.221995;OK;
SENTINELA-E-WCA-OU;71251;17147350;Total de Gols;18;5.50;Menos de 5.5;1.680;World Cup A;2026-07-21 07:00:45.245677;OK;
SENTINELA-E-WCA-OU;71256;17147232;Total de Gols;18;6.50;Mais de 6.5;1.590;World Cup A;2026-07-21 07:04:44.680601;OK;
SENTINELA-E-WCA-OU;71259;17147259;Total de Gols;18;4.50;Menos de 4.5;1.990;World Cup A;2026-07-21 07:04:46.397770;OK;
SENTINELA-E-WCA-OU;71262;17147339;Total de Gols;18;6.50;Menos de 6.5;1.770;World Cup A;2026-07-21 07:12:26.891641;OK;
SENTINELA-E-WCA-OU;71263;17147333;Total de Gols;18;7.50;Menos de 7.5;1.590;World Cup A;2026-07-21 07:12:26.893276;OK;
SENTINELA-E-WCA-OU;71270;17147274;Total de Gols;18;7.50;Menos de 7.5;2.050;World Cup A;2026-07-21 07:15:11.480191;OK;
SENTINELA-E-WCA-OU;71271;17147274;Total de Gols;18;7.50;Mais de 7.5;1.610;World Cup A;2026-07-21 07:15:11.482115;OK;
SENTINELA-E-WCA-OU;71273;17147220;Total de Gols;18;5.50;Mais de 5.5;1.550;World Cup A;2026-07-21 07:15:18.388906;OK;
SENTINELA-E-WCA-OU;71278;17147311;Total de Gols;18;6.50;Menos de 6.5;2.100;World Cup A;2026-07-21 07:24:46.610239;OK;
SENTINELA-E-WCA-OU;71279;17147293;Total de Gols;18;4.50;Mais de 4.5;1.810;World Cup A;2026-07-21 07:24:46.659400;OK;
SENTINELA-E-WCA-OU;71287;17147281;Total de Gols;18;5.50;Mais de 5.5;1.630;World Cup A;2026-07-21 07:28:28.876261;OK;
SENTINELA-E-WCA-OU;71290;17147254;Total de Gols;18;8.50;Mais de 8.5;1.810;World Cup A;2026-07-21 07:29:10.073764;OK;
SENTINELA-E-WCA-OU;71300;17147329;Total de Gols;18;5.50;Mais de 5.5;1.640;World Cup A;2026-07-21 07:36:11.641959;OK;
SENTINELA-E-WCA-OU;71302;17147349;Total de Gols;18;7.50;Mais de 7.5;2.040;World Cup A;2026-07-21 07:36:11.662406;OK;
SENTINELA-E-WCA-OU;71303;17147349;Total de Gols;18;7.50;Menos de 7.5;1.610;World Cup A;2026-07-21 07:36:11.666448;OK;
SENTINELA-E-WCA-OU;71308;17147236;Total de Gols;18;6.50;Mais de 6.5;1.960;World Cup A;2026-07-21 07:39:46.781666;OK;
SENTINELA-E-WCA-OU;71309;17147236;Total de Gols;18;6.50;Menos de 6.5;1.670;World Cup A;2026-07-21 07:39:46.782110;OK;
SENTINELA-E-WCA-OU;71313;17147243;Total de Gols;18;7.50;Mais de 7.5;2.010;World Cup A;2026-07-21 07:39:48.409050;OK;
SENTINELA-E-WCA-OU;71317;17147342;Total de Gols;18;5.50;Mais de 5.5;2.100;World Cup A;2026-07-21 07:48:14.055292;OK;
SENTINELA-E-WCA-OU;71319;17147361;Total de Gols;18;5.50;Menos de 5.5;1.990;World Cup A;2026-07-21 07:48:14.068549;OK;
SENTINELA-E-WCA-OU;71324;17147258;Total de Gols;18;6.50;Mais de 6.5;1.730;World Cup A;2026-07-21 07:51:11.451086;OK;
SENTINELA-E-WCA-OU;71326;17147214;Total de Gols;18;6.50;Mais de 6.5;1.830;World Cup A;2026-07-21 07:51:11.472489;OK;
SENTINELA-E-WCA-OU;71330;17147253;Total de Gols;18;5.50;Mais de 5.5;1.770;World Cup A;2026-07-21 08:03:26.452150;OK;
SENTINELA-E-WCA-OU;71333;17147234;Total de Gols;18;6.50;Menos de 6.5;1.880;World Cup A;2026-07-21 08:03:26.619214;OK;
SENTINELA-E-WCA-OU;71336;17148903;Total de Gols;18;5.50;Mais de 5.5;1.860;FC26 World Cup A;2026-07-21 08:04:26.496210;OK;
SENTINELA-E-WCA-OU;71337;17148903;Total de Gols;18;5.50;Menos de 5.5;1.770;FC26 World Cup A;2026-07-21 08:04:26.496987;OK;
SENTINELA-E-WCA-OU;71349;17148905;Total de Gols;18;3.50;Mais de 3.5;2.170;FC26 World Cup A;2026-07-21 08:23:14.925711;OK;
SENTINELA-E-WCA-OU;71350;17148904;Total de Gols;18;6.50;Menos de 6.5;1.750;FC26 World Cup A;2026-07-21 08:23:14.926799;OK;
SENTINELA-E-WCA-OU;71351;17148905;Total de Gols;18;3.50;Menos de 3.5;1.560;FC26 World Cup A;2026-07-21 08:23:14.928698;OK;
SENTINELA-E-WCA-OU;71353;17148906;Total de Gols;18;4.50;Mais de 4.5;1.610;FC26 World Cup A;2026-07-21 08:34:59.598504;OK;
SENTINELA-E-WCA-OU;71354;17148907;Total de Gols;18;2.50;Menos de 2.5;2.130;FC26 World Cup A;2026-07-21 08:34:59.631313;OK;
SENTINELA-E-WCA-OU;71358;17147160;Total de Gols;18;6.50;Mais de 6.5;1.640;World Cup A;2026-07-21 08:42:05.595364;OK;
SENTINELA-E-WCA-OU;71360;17147208;Total de Gols;18;3.50;Mais de 3.5;1.610;World Cup A;2026-07-21 08:42:06.366359;OK;
SENTINELA-E-WCA-OU;71372;17147154;Total de Gols;18;5.50;Mais de 5.5;1.600;World Cup A;2026-07-21 08:52:47.368011;OK;
SENTINELA-E-WCA-OU;71373;17147154;Total de Gols;18;5.50;Menos de 5.5;2.060;World Cup A;2026-07-21 08:52:47.369185;OK;
SENTINELA-E-WCA-OU;71376;17147161;Total de Gols;18;4.50;Menos de 4.5;1.730;World Cup A;2026-07-21 08:54:18.535306;OK;
SENTINELA-E-WCA-OU;71380;17147179;Total de Gols;18;5.50;Mais de 5.5;2.060;World Cup A;2026-07-21 09:05:23.027214;OK;
SENTINELA-E-WCA-OU;71382;17147242;Total de Gols;18;3.50;Mais de 3.5;1.570;World Cup A;2026-07-21 09:05:24.121934;OK;
SENTINELA-E-WCA-OU;71386;17147162;Total de Gols;18;5.50;Menos de 5.5;1.630;World Cup A;2026-07-21 09:16:14.405710;OK;
SENTINELA-E-WCA-OU;71387;17147162;Total de Gols;18;5.50;Mais de 5.5;2.000;World Cup A;2026-07-21 09:16:14.407523;OK;
SENTINELA-E-WCA-OU;71404;17147148;Total de Gols;18;4.50;Menos de 4.5;2.080;World Cup A;2026-07-21 09:28:39.666660;OK;
SENTINELA-E-WCA-OU;71409;17147172;Total de Gols;18;5.50;Menos de 5.5;2.090;World Cup A;2026-07-21 09:30:25.011748;OK;
SENTINELA-E-WCA-OU;71414;17147165;Total de Gols;18;4.50;Mais de 4.5;1.850;World Cup A;2026-07-21 09:40:34.985005;OK;
SENTINELA-E-WCA-OU;71416;17147183;Total de Gols;18;5.50;Menos de 5.5;1.730;World Cup A;2026-07-21 09:40:35.287685;OK;
SENTINELA-E-WCA-OU;71419;17147170;Total de Gols;18;3.50;Mais de 3.5;1.480;World Cup A;2026-07-21 09:53:41.079547;OK;
SENTINELA-E-WCA-OU;71420;17147196;Total de Gols;18;6.50;Mais de 6.5;2.060;World Cup A;2026-07-21 09:53:41.299598;OK;
SENTINELA-E-WCA-OU;71432;17147200;Total de Gols;18;4.50;Mais de 4.5;1.610;World Cup A;2026-07-21 10:05:14.321904;OK;
SENTINELA-E-WCA-OU;71435;17147205;Total de Gols;18;5.50;Mais de 5.5;2.050;World Cup A;2026-07-21 10:05:18.105893;OK;
SENTINELA-E-WCA-OU;71439;17147166;Total de Gols;18;5.50;Mais de 5.5;1.980;World Cup A;2026-07-21 10:16:13.164361;OK;
SENTINELA-E-WCA-OU;71441;17147176;Total de Gols;18;5.50;Mais de 5.5;2.080;World Cup A;2026-07-21 10:16:13.168499;OK;
SENTINELA-E-WCA-OU;71448;17152203;Total de Gols;18;6.50;Menos de 6.5;1.720;World Cup A;2026-07-21 10:26:45.691187;OK;
SENTINELA-E-WCA-OU;71450;17152195;Total de Gols;18;7.50;Menos de 7.5;1.950;World Cup A;2026-07-21 10:26:52.593248;OK;
SENTINELA-E-WCA-OU;71454;17147159;Total de Gols;18;6.50;Mais de 6.5;1.640;World Cup A;2026-07-21 10:30:06.016052;OK;
SENTINELA-E-WCA-OU;71457;17147175;Total de Gols;18;7.50;Mais de 7.5;1.920;World Cup A;2026-07-21 10:30:06.886114;OK;
SENTINELA-E-WCA-OU;71468;17152197;Total de Gols;18;5.50;Mais de 5.5;1.570;World Cup A;2026-07-21 10:38:18.540018;OK;
SENTINELA-E-WCA-OU;71470;17152200;Total de Gols;18;6.50;Mais de 6.5;1.720;World Cup A;2026-07-21 10:38:58.217281;OK;
SENTINELA-E-WCA-OU;71476;17152210;Total de Gols;18;4.50;Mais de 4.5;1.910;World Cup A;2026-07-21 10:50:56.706251;OK;
SENTINELA-E-WCA-OU;71479;17152208;Total de Gols;18;7.50;Menos de 7.5;1.760;World Cup A;2026-07-21 10:50:56.761541;OK;
SENTINELA-E-WCA-OU;71482;17152201;Total de Gols;18;5.50;Mais de 5.5;1.710;World Cup A;2026-07-21 11:01:31.226486;OK;
SENTINELA-E-WCA-OU;71484;17152198;Total de Gols;18;6.50;Menos de 6.5;1.930;World Cup A;2026-07-21 11:01:31.386128;OK;
SENTINELA-E-WCA-OU;71494;17152196;Total de Gols;18;7.50;Mais de 7.5;1.690;World Cup A;2026-07-21 11:13:28.889398;OK;
SENTINELA-E-WCA-OU;71496;17152207;Total de Gols;18;5.50;Menos de 5.5;1.970;World Cup A;2026-07-21 11:13:29.032233;OK;
SENTINELA-E-WCA-OU;71506;17152199;Total de Gols;18;7.50;Mais de 7.5;1.640;World Cup A;2026-07-21 11:25:28.542318;OK;
SENTINELA-E-WCA-OU;71509;17152211;Total de Gols;18;7.50;Mais de 7.5;1.890;World Cup A;2026-07-21 11:25:32.907932;OK;
SENTINELA-E-WCA-OU;71513;17152202;Total de Gols;18;6.50;Mais de 6.5;1.860;World Cup A;2026-07-21 11:38:10.240252;OK;
SENTINELA-E-WCA-OU;71515;17152230;Total de Gols;18;7.50;Mais de 7.5;1.930;World Cup A;2026-07-21 11:38:49.402519;OK;
SENTINELA-E-WCA-OU;71519;17152217;Total de Gols;18;7.50;Mais de 7.5;1.720;World Cup A;2026-07-21 11:49:24.565755;OK;
SENTINELA-E-WCA-OU;71520;17152209;Total de Gols;18;5.50;Menos de 5.5;1.650;World Cup A;2026-07-21 11:49:24.680986;OK;
SENTINELA-E-WCA-OU;71535;17152204;Total de Gols;18;5.50;Mais de 5.5;1.710;World Cup A;2026-07-21 12:01:26.666046;OK;
SENTINELA-E-WCA-OU;71536;17152206;Total de Gols;18;6.50;Mais de 6.5;1.660;World Cup A;2026-07-21 12:01:26.681309;OK;
SENTINELA-E-WCA-OU;71540;17152205;Total de Gols;18;9.50;Mais de 9.5;2.010;World Cup A;2026-07-21 12:14:14.584810;OK;
SENTINELA-E-WCA-OU;71542;17152238;Total de Gols;18;5.50;Mais de 5.5;1.840;World Cup A;2026-07-21 12:14:14.600998;OK;
SENTINELA-E-WCA-OU;71548;17152328;Total de Gols;18;5.50;Mais de 5.5;1.730;World Cup A;2026-07-21 12:20:48.552999;OK;
SENTINELA-E-WCA-OU;71549;17152349;Total de Gols;18;5.50;Menos de 5.5;1.950;World Cup A;2026-07-21 12:20:58.872976;OK;
SENTINELA-E-WCA-OU;71566;17152362;Total de Gols;18;4.50;Mais de 4.5;1.990;World Cup A;2026-07-21 12:33:09.305868;OK;
SENTINELA-E-WCA-OU;71567;17152471;Total de Gols;18;5.50;Mais de 5.5;2.150;World Cup A;2026-07-21 12:33:09.525196;OK;
SENTINELA-E-WCA-OU;71572;17152379;Total de Gols;18;4.50;Mais de 4.5;1.980;World Cup A;2026-07-21 12:44:51.628537;OK;
SENTINELA-E-WCA-OU;71573;17152386;Total de Gols;18;5.50;Menos de 5.5;1.750;World Cup A;2026-07-21 12:44:51.668567;OK;
SENTINELA-E-WCA-OU;71580;17151998;Total de Gols;18;4.50;Mais de 4.5;2.040;World Cup A;2026-07-21 12:51:11.724786;OK;
SENTINELA-E-WCA-OU;71581;17151998;Total de Gols;18;4.50;Menos de 4.5;1.610;World Cup A;2026-07-21 12:51:11.726346;OK;
SENTINELA-E-WCA-OU;71583;17152002;Total de Gols;18;7.50;Mais de 7.5;1.570;World Cup A;2026-07-21 12:51:11.977112;OK;
SENTINELA-E-WCA-OU;71587;17152346;Total de Gols;18;5.50;Mais de 5.5;1.630;World Cup A;2026-07-21 12:56:08.189434;OK;
SENTINELA-E-WCA-OU;71589;17152375;Total de Gols;18;5.50;Menos de 5.5;1.620;World Cup A;2026-07-21 12:56:08.229491;OK;
SENTINELA-E-WCA-OU;71595;17151992;Total de Gols;18;5.50;Mais de 5.5;1.850;World Cup A;2026-07-21 13:02:31.195792;OK;
SENTINELA-E-WCA-OU;71597;17152000;Total de Gols;18;7.50;Mais de 7.5;1.850;World Cup A;2026-07-21 13:02:31.261927;OK;
SENTINELA-E-WCA-OU;71598;17152000;Total de Gols;18;7.50;Menos de 7.5;1.750;World Cup A;2026-07-21 13:02:31.263565;OK;
SENTINELA-E-WCA-OU;71611;17152384;Total de Gols;18;4.50;Menos de 4.5;2.040;World Cup A;2026-07-21 13:08:37.003679;OK;
SENTINELA-E-WCA-OU;71614;17152384;Total de Gols;18;4.50;Mais de 4.5;1.610;World Cup A;2026-07-21 13:08:37.011307;OK;
SENTINELA-E-WCA-OU;71615;17152350;Total de Gols;18;7.50;Mais de 7.5;2.040;World Cup A;2026-07-21 13:08:40.169663;OK;
SENTINELA-E-WCA-OU;71616;17152350;Total de Gols;18;7.50;Menos de 7.5;1.610;World Cup A;2026-07-21 13:08:40.171335;OK;
SENTINELA-E-WCA-OU;71622;17152015;Total de Gols;18;5.50;Mais de 5.5;1.890;World Cup A;2026-07-21 13:14:35.699671;OK;
SENTINELA-E-WCA-OU;71625;17152003;Total de Gols;18;5.50;Mais de 5.5;1.800;World Cup A;2026-07-21 13:14:35.711686;OK;
SENTINELA-E-WCA-OU;71631;17152368;Total de Gols;18;4.50;Mais de 4.5;1.560;World Cup A;2026-07-21 13:20:25.107833;OK;
SENTINELA-E-WCA-OU;71633;17152334;Total de Gols;18;6.50;Mais de 6.5;1.920;World Cup A;2026-07-21 13:20:25.139006;OK;
SENTINELA-E-WCA-OU;71639;17151999;Total de Gols;18;6.50;Mais de 6.5;1.740;World Cup A;2026-07-21 13:26:15.482074;OK;
SENTINELA-E-WCA-OU;71640;17151991;Total de Gols;18;5.50;Mais de 5.5;1.580;World Cup A;2026-07-21 13:26:15.483278;OK;
SENTINELA-E-WCA-OU;71645;17152366;Total de Gols;18;6.50;Mais de 6.5;1.650;World Cup A;2026-07-21 13:33:27.513943;OK;
SENTINELA-E-WCA-OU;71648;17152356;Total de Gols;18;6.50;Mais de 6.5;1.960;World Cup A;2026-07-21 13:33:27.756874;OK;
SENTINELA-E-WCA-OU;71652;17152005;Total de Gols;18;5.50;Menos de 5.5;2.040;World Cup A;2026-07-21 13:38:52.352530;OK;
SENTINELA-E-WCA-OU;71653;17151996;Total de Gols;18;7.50;Menos de 7.5;1.700;World Cup A;2026-07-21 13:38:52.424340;OK;
