passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,n_alvo,dano_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv
P3,Últ. 10,0.0,0.75,Todas,<=,0.5,40,100,1.5,8.5,-,-,favorito,-,7,201,37,5.43,148,53,73.6,70.99,35.32,1.0,,,0.0,0,0,0,28.61,5.72,14,6,20,9.7,0.0,73.3,118.4,14,9,-12.93,1,3.74,10.6,1.838,54.4,19.2,5.3,12.13,5.9,-7.0,-8.97,30.2,6,4,9,2.94,37.08,26.01,23.0,17.17,36.68,,6,,1
P4,Últ. 50,0.65,-,-,,-,0,-,1.5,6.5,-,-,favorito,atropelo>=36.49,6,226,66,3.42,162,64,71.7,70.98,31.41,1.0,3.69,44.61,29.44,52,14,66,39.88,51.85,99,31,130,27.4,0.0,59.4,70.1,32,9,-16.76,1,3.74,11.9,1.832,54.6,17.1,3.8,8.94,7.9,-6.0,-6.0,34.25,12,6,7,2.95,6.24,40.92,25.29,15.07,23.67,37.78,124,14.11,3
P4,Últ. 20,0.0,0.35,-,,-,5,-,11.5,16.5,-,-,favorito,atropelo>=50,-,204,46,4.43,149,55,73.0,70.96,34.79,,,,0.0,0,0,0,,2.54,3,0,3,58.3,1.0,62.3,101.5,23,7,-24.52,1,3.73,10.7,1.845,54.2,18.8,14.1,10.3,6.9,-5.0,-4.33,20.2,8,1,9,3.15,31.52,44.58,26.12,16.64,34.04,,3,,1
P4,Últ. 10,0.0,0.75,-,,-,40,100,3.5,16.5,-,-,favorito,tot_env 15~75,-,203,37,5.49,149,54,73.4,70.94,34.95,1.0,,,0.0,0,0,0,66.39,13.94,19,2,21,22.7,0.0,76.2,102.6,14,8,-23.82,1,3.73,10.7,1.838,54.4,19.0,9.7,13.0,5.5,-9.0,-7.2,25.72,6,4,13,2.68,35.36,33.28,22.64,16.8,34.4,,6,,1
P4,Últ. 20,0.0,0.55,-,,-,40,100,3.5,10.5,-,-,favorito,folga 6.5~23.5,-,203,37,5.49,149,54,73.4,70.93,34.94,1.0,,,0.0,0,0,0,22.1,5.3,16,8,24,6.9,0.0,69.9,101.2,14,8,-16.8,1,3.73,10.7,1.838,54.4,19.0,7.6,11.0,6.4,-7.0,-8.0,28.01,7,3,11,2.99,36.79,26.04,22.63,16.79,36.71,,8,,1
P4,Últ. 10,0.0,0.8,-,,-,0,60,1.5,6.5,-,-,favorito,atropelo>=36.49,5,275,68,4.04,189,86,68.7,70.93,25.79,1.0,15.54,46.85,19.21,33,8,41,35.79,44.38,92,32,124,32.0,1.0,51.6,99.8,24,12,-15.48,1,3.73,14.5,1.837,54.4,14.3,4.1,8.37,8.5,-5.0,-7.0,20.68,10,3,7,2.94,17.26,31.31,19.79,9.45,26.53,24.44,97,-2.09,1
P4,Todas,0.0,0.3,-,,-,40,-,2.5,-,-,-,favorito,atropelo>=50,5,207,46,4.5,151,56,72.9,70.93,34.26,,,,0.0,0,0,0,,0.0,0,0,0,3.9,0.0,65.8,114.6,20,6,-30.8,1,3.73,10.9,1.84,54.4,18.6,10.4,5.0,14.2,-5.0,-0.4,18.77,7,1,5,3.08,36.55,17.64,25.59,16.11,34.26,,0,,1
P4,Últ. 20,0.0,0.4,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=50,4,225,72,3.12,161,64,71.6,70.92,31.52,1.0,,,0.0,0,0,0,28.34,2.83,7,3,10,32.0,1.0,38.6,117.3,34,8,-11.63,1,3.73,11.8,1.837,54.4,17.1,7.4,10.0,7.1,-4.0,-4.0,20.52,8,2,10,3.4,31.92,30.29,25.76,15.18,31.67,,10,,1
P4,Últ. 10,0.0,0.55,-,,-,0,60,3.5,16.5,-,-,favorito,atropelo>=50,5,201,43,4.67,148,53,73.6,70.91,35.28,0.0,,,0.0,0,0,0,-4.64,-1.07,12,11,23,44.8,1.0,48.3,106.9,20,9,-9.56,1,3.73,10.6,1.837,54.4,19.2,8.7,9.0,7.9,-5.0,-5.17,21.27,7,3,9,3.15,39.61,27.68,25.39,17.13,41.57,,18,,1
P4,Últ. 10,0.0,0.85,-,,-,0,60,2.5,6.5,-,-,favorito,atropelo>=36.49,4,236,67,3.52,168,68,71.2,70.91,30.05,1.0,19.53,55.51,18.87,29,5,34,39.64,43.6,84,26,110,30.1,1.0,48.6,88.3,24,12,-13.26,1,3.73,12.4,1.831,54.6,16.6,4.6,9.73,7.3,-4.0,-6.0,19.9,9,4,8,3.29,20.59,35.98,23.99,13.71,31.47,27.56,86,-3.91,1
P4,Últ. 50,0.0,0.55,-,,-,0,-,8.5,-,-,-,favorito,atropelo>=50,3,213,73,2.92,154,59,72.3,70.9,33.29,0.0,,,0.0,0,0,0,-8.6,-1.03,6,6,12,11.3,0.0,42.6,107.3,34,9,-15.88,1,3.73,11.2,1.842,54.3,18.0,11.4,8.17,8.7,-3.0,-3.46,23.41,9,2,7,3.71,41.01,13.59,27.58,16.95,36.45,,9,,1
P4,Últ. 50,0.0,0.4,-,,-,0,-,6.5,12.5,-,-,favorito,atropelo>=50,4,229,70,3.27,163,66,71.2,70.89,30.96,,,,0.0,0,0,0,,-5.17,1,6,7,18.3,0.0,46.1,112.0,34,8,-18.23,1,3.73,12.1,1.839,54.4,16.8,9.1,8.63,8.2,-4.0,-5.17,29.82,7,3,7,3.01,34.81,18.17,25.08,14.62,34.26,,7,,1
P1,Todas,0.0,0.5,-,,-,40,100,1.5,8.5,-,-,favorito,-,7,201,37,5.43,148,53,73.6,70.89,35.27,1.0,,,0.0,0,0,0,28.61,5.72,14,6,20,4.5,0.0,73.3,118.5,14,9,-12.93,1,3.73,10.6,1.837,54.4,19.2,5.2,12.13,5.8,-7.0,-8.97,30.2,6,4,9,2.94,37.02,26.01,22.95,17.12,36.63,,6,,1
P2,Últ. 50,0.0,0.55,-,,-,40,100,1.5,8.5,1.67,1.87,favorito,-,7,202,37,5.46,149,53,73.8,70.88,35.09,1.0,,,0.0,0,0,0,30.81,6.47,15,6,21,5.0,0.0,65.0,110.0,14,9,-8.5,1,3.73,10.6,1.83,54.6,19.1,5.2,10.36,6.8,-7.0,-7.23,24.39,7,3,8,3.22,36.57,27.49,22.78,16.94,36.2,,7,,1
P4,Todas,0.0,0.4,-,,-,0,-,6.5,16.5,-,-,favorito,atropelo>=50,3,205,71,2.89,150,55,73.2,70.87,34.57,,,,0.0,0,0,0,,-2.46,3,5,8,25.4,0.0,42.5,104.2,34,8,-16.0,1,3.73,10.8,1.837,54.4,18.7,9.8,11.3,6.3,-3.0,-3.3,22.4,7,3,10,3.65,37.11,27.1,28.75,18.23,37.23,,8,,1
P4,Últ. 50,0.0,0.35,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=50,4,227,70,3.24,162,65,71.4,70.87,31.22,,,,0.0,0,0,0,,0.53,3,2,5,30.8,1.0,44.8,113.9,33,8,-21.26,1,3.73,11.9,1.839,54.4,17.0,7.6,7.0,10.1,-4.0,-4.0,22.02,9,1,7,3.05,34.31,19.99,25.34,14.88,31.68,,5,,1
P4,Últ. 20,0.0,0.4,-,,-,10,-,6.5,16.5,-,-,favorito,atropelo>=50,5,231,52,4.44,164,67,71.0,70.86,30.67,,,,0.0,0,0,0,,0.0,0,0,0,14.3,0.0,63.4,118.5,24,7,-31.1,1,3.73,12.2,1.839,54.4,16.6,10.9,6.84,10.4,-5.0,-1.75,27.48,6,2,6,2.77,33.82,18.67,23.74,12.52,30.67,,0,,1
P4,Últ. 20,0.0,0.5,-,,-,0,100,4.5,12.5,-,-,favorito,atropelo>=50,5,225,56,4.02,161,64,71.6,70.85,31.49,1.0,,,0.0,0,0,0,2.69,0.43,9,7,16,52.9,1.0,50.5,100.4,23,9,-11.86,1,3.73,11.8,1.837,54.4,17.1,8.3,9.0,7.9,-5.0,-4.46,18.84,7,4,9,2.95,34.8,24.88,24.79,13.34,34.82,,11,,1
P4,-,0.0,-,-,,-,0,5,1.5,6.5,-,-,favorito,folga<=13.5,5,215,51,4.22,156,59,72.6,70.84,32.95,1.0,23.56,75.36,18.84,24,1,25,58.85,52.96,78,12,90,,,56.3,77.2,18,12,-8.71,1,3.73,11.3,1.834,54.5,18.0,4.1,14.37,4.9,-5.0,-10.03,19.88,8,5,11,3.35,12.83,51.8,25.96,14.8,25.01,51.69,64,26.69,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,5.5,8.5,-,-,favorito,atropelo>=50,4,219,67,3.27,158,61,72.1,70.84,32.34,0.0,,,0.0,0,0,0,-8.35,-1.0,6,6,12,9.1,0.0,38.8,106.6,34,8,-9.27,1,3.73,11.5,1.834,54.5,17.6,7.0,8.33,8.5,-4.0,-4.0,26.12,7,4,5,3.29,33.67,28.59,26.29,16.0,35.4,,9,,1
P4,Últ. 20,0.0,0.35,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=50,4,205,67,3.06,150,55,73.2,70.83,34.55,,,,0.0,0,0,0,,0.53,3,2,5,72.7,1.0,39.8,116.2,32,8,-15.0,1,3.73,10.8,1.839,54.4,18.8,7.3,10.6,6.7,-4.0,-4.0,20.52,8,2,8,3.56,32.19,42.95,28.49,18.21,35.15,,5,,1
P4,Últ. 10,0.0,0.55,-,,-,0,60,5.5,-,-,-,favorito,atropelo>=50,5,205,45,4.56,150,55,73.2,70.8,34.54,0.0,,,0.0,0,0,0,-8.5,-1.7,10,10,20,44.4,1.0,52.6,99.0,20,9,-10.17,1,3.73,10.8,1.839,54.4,18.8,10.6,13.17,5.4,-5.0,-5.8,17.66,8,2,9,2.91,48.61,12.56,25.46,16.39,40.32,,15,,1
P4,-,0.0,-,-,,-,0,-,7.5,10.5,-,-,favorito,atropelo>=50,3,205,72,2.85,150,55,73.2,70.8,34.54,1.0,,,0.0,0,0,0,12.82,1.67,8,5,13,,,34.2,102.7,34,9,-10.2,1,3.73,10.8,1.837,54.4,18.7,8.9,10.53,6.7,-3.0,-3.0,22.14,7,4,10,3.74,32.74,40.1,28.77,18.2,36.72,,10,,1
P4,Últ. 50,0.0,0.5,-,,-,40,100,4.5,16.5,-,-,favorito,dif 3~11,-,205,39,5.26,150,55,73.2,70.8,34.54,1.0,,,0.0,0,0,0,30.46,7.31,17,7,24,0.5,0.0,74.4,103.6,14,8,-20.67,1,3.73,10.8,1.84,54.3,18.8,9.4,11.0,6.4,-8.0,-11.0,25.91,9,1,11,2.96,37.36,23.91,23.04,16.39,35.29,,8,,1
P4,Últ. 50,0.0,0.45,-,,-,40,100,3.5,16.5,-,-,favorito,dif 3~11,7,205,39,5.26,150,55,73.2,70.8,34.54,1.0,,,0.0,0,0,0,33.68,7.41,16,6,22,0.5,0.0,78.0,109.6,14,8,-19.43,1,3.73,10.8,1.84,54.4,18.8,9.1,11.0,6.4,-7.0,-11.0,25.17,8,2,11,2.99,35.44,30.56,23.04,16.39,35.29,,8,,1
P2,-,0.0,-,-,,-,0,5,2.5,6.5,1.67,1.87,favorito,-,6,231,51,4.53,165,66,71.4,70.8,30.65,1.0,25.14,75.52,19.64,25,1,26,55.51,51.62,79,14,93,,,58.4,80.4,18,12,-9.0,1,3.73,12.2,1.829,54.7,16.8,4.5,15.53,4.6,-6.0,-10.2,21.47,8,5,8,3.38,10.04,50.38,23.66,12.5,24.49,46.38,65,21.89,1
P3,Últ. 10,0.0,0.45,Últ. 50,<=,0.45,40,100,1.5,12.5,-,-,favorito,-,7,205,38,5.39,150,55,73.2,70.79,34.53,1.0,,,0.0,0,0,0,62.0,10.54,15,2,17,18.3,0.0,80.2,113.8,14,7,-21.19,1,3.73,10.8,1.84,54.3,18.8,7.6,15.83,4.5,-7.0,-8.83,30.45,7,3,13,2.71,31.5,55.42,22.62,16.38,34.7,,3,,1
P4,Todas,0.0,0.4,-,,-,0,-,4.5,16.5,-,-,favorito,atropelo>=50,3,214,74,2.89,155,59,72.4,70.79,33.08,,,,0.0,0,0,0,,2.03,6,3,9,27.1,0.0,42.5,108.9,34,8,-16.0,1,3.73,11.3,1.837,54.4,18.0,8.9,11.3,6.3,-3.0,-3.23,19.79,8,2,10,3.6,34.49,28.89,27.43,16.74,33.54,,9,,1
P4,Últ. 10,0.0,0.55,-,,-,5,100,5.5,12.5,-,-,favorito,atropelo>=50,-,209,38,5.5,152,57,72.7,70.78,33.87,,,,0.0,0,0,0,,-0.33,2,2,4,33.0,1.0,65.2,97.6,19,8,-16.68,1,3.73,11.0,1.838,54.4,18.3,9.2,15.0,4.7,-9.0,-3.76,25.8,7,2,15,2.63,42.63,8.06,21.96,15.72,34.69,,4,,1
P4,Últ. 10,0.0,0.8,-,,-,0,60,1.5,6.5,-,-,favorito,atropelo>=36.49,4,233,68,3.43,166,67,71.2,70.77,30.37,1.0,18.12,55.41,18.84,29,5,34,41.45,43.94,82,24,106,30.9,1.0,48.7,89.4,24,12,-11.35,1,3.72,12.3,1.835,54.5,16.8,4.2,8.2,8.6,-4.0,-6.0,18.84,10,3,6,3.39,19.77,37.29,24.37,14.03,29.73,31.55,82,1.82,1
P4,Últ. 10,0.5,-,-,,-,0,8,1.5,6.5,-,-,favorito,lin_ini<=-4.5,5,204,51,4.0,150,54,73.5,70.77,34.69,1.0,32.15,83.25,33.3,40,0,40,56.05,63.9,97,17,114,23.0,0.0,59.6,76.9,17,9,-5.79,1,3.72,10.7,1.831,54.6,18.9,4.3,14.7,4.8,-5.0,-10.03,33.3,9,4,10,3.1,8.73,51.1,27.7,16.54,20.22,50.97,96,30.74,1
P2,Últ. 10,0.0,0.35,-,,-,30,60,2.5,16.5,1.83,1.87,favorito,-,-,208,31,6.71,151,57,72.6,70.76,34.02,1.0,,,3.4,4,0,4,29.15,8.74,21,9,30,57.2,1.0,81.3,111.5,12,8,-14.41,1,3.72,10.9,1.847,54.1,18.5,9.0,18.73,3.8,-7.0,-9.39,25.56,9,1,11,2.7,43.08,14.52,19.28,15.87,33.02,,4,,1
P3,Últ. 50,0.0,0.3,Últ. 10,<=,0.55,40,100,2.5,12.5,-,-,favorito,-,-,201,37,5.43,148,53,73.6,70.76,35.2,1.0,,,0.0,0,0,0,15.24,2.44,10,6,16,5.5,0.0,84.6,114.7,14,6,-20.17,1,3.72,10.6,1.838,54.4,19.2,8.5,18.0,3.9,-11.0,-6.0,34.72,7,3,18,2.35,35.96,30.36,22.89,17.05,35.38,,3,,1
P4,Últ. 10,0.0,0.75,-,,-,40,100,2.5,16.5,-,-,favorito,dif>=6,7,207,35,5.91,151,56,72.9,70.76,34.18,1.0,,,0.0,0,0,0,33.0,5.94,13,5,18,24.6,0.0,76.9,102.0,14,8,-20.2,1,3.72,10.9,1.841,54.3,18.6,10.2,10.33,6.8,-7.0,-10.0,26.46,9,1,10,2.72,34.55,31.84,21.06,16.03,32.97,,5,,1
P1,-,0.0,-,-,,-,0,5,2.5,6.5,-,-,favorito,-,7,246,51,4.82,173,73,70.3,70.75,28.76,1.0,19.65,69.02,18.64,25,2,27,53.29,52.22,82,16,98,,,58.1,82.8,18,12,-11.0,1,3.72,12.9,1.832,54.6,15.7,4.4,17.53,4.0,-7.0,-11.2,21.47,8,5,9,3.28,7.47,49.37,21.77,10.61,22.73,43.92,70,21.19,1
P4,Últ. 50,0.0,0.45,-,,-,0,-,4.5,8.5,-,-,favorito,atropelo>=50,4,201,60,3.35,148,53,73.6,70.75,35.2,,,,0.0,0,0,0,,-2.5,3,5,8,16.9,0.0,41.3,108.8,29,8,-9.0,1,3.72,10.6,1.836,54.5,19.2,6.5,6.53,10.8,-4.0,-3.0,25.82,8,2,4,3.62,38.72,23.34,28.74,18.86,37.96,,8,,1
P4,Últ. 10,0.65,-,-,,-,0,8,2.5,10.5,-,-,favorito,atropelo>=36.49,-,206,37,5.57,151,55,73.3,70.74,34.34,1.0,28.25,68.79,35.08,47,4,51,40.23,49.49,94,29,123,34.0,1.0,55.7,68.8,12,6,-0.86,1,3.72,10.8,1.831,54.6,18.7,6.0,13.75,5.1,-8.0,-5.0,35.08,7,4,8,2.75,20.89,40.54,22.03,16.19,29.5,38.02,117,8.52,1
P4,Últ. 20,0.0,0.35,-,,-,0,-,9.5,16.5,-,-,favorito,atropelo>=50,4,221,63,3.51,158,63,71.5,70.74,32.01,,,,0.0,0,0,0,,-1.46,3,4,7,73.8,1.0,51.2,113.6,31,8,-23.63,1,3.72,11.6,1.845,54.2,17.3,12.6,9.3,7.6,-4.0,-1.52,21.17,7,3,8,3.28,37.39,17.9,25.72,15.67,33.74,,7,,1
P4,Todas,0.0,0.3,-,,-,30,100,5.5,16.5,-,-,favorito,atropelo>=31.3,-,209,33,6.33,152,57,72.7,70.74,33.85,,,,0.0,0,0,0,,4.04,6,1,7,12.4,0.0,83.8,104.8,12,5,-22.59,1,3.72,11.0,1.841,54.3,18.4,12.2,12.03,5.9,-6.0,-5.03,28.57,7,2,10,2.43,37.65,21.77,19.92,15.7,33.02,,7,,1
P4,Últ. 20,0.0,0.6,-,,-,40,-,3.5,8.5,-,-,favorito,atropelo>=50,6,203,43,4.72,149,54,73.4,70.73,34.84,,,,0.0,0,0,0,,0.0,0,0,0,16.7,0.0,49.1,128.5,20,6,-14.13,1,3.72,10.7,1.835,54.5,18.9,6.1,11.73,6.0,-6.0,-5.07,33.79,6,2,10,3.19,34.93,33.36,24.96,16.69,34.84,,0,,1
P4,-,0.0,-,-,,-,0,100,4.5,8.5,-,-,favorito,atropelo>=50,6,237,54,4.39,168,69,70.9,70.73,29.84,1.0,,,0.0,0,0,0,27.24,6.26,16,7,23,,,44.5,103.4,22,9,-7.6,1,3.72,12.5,1.832,54.6,16.3,6.5,9.16,7.7,-6.0,-6.63,21.8,8,3,6,2.96,28.82,31.53,23.03,11.69,31.32,,18,,1
P4,Todas,0.0,0.45,-,,-,0,-,2.5,8.5,-,-,favorito,atropelo>=50,4,210,62,3.39,153,57,72.9,70.72,33.68,,,,0.0,0,0,0,,2.0,6,3,9,27.6,0.0,41.2,112.6,30,8,-10.3,1,3.72,11.1,1.834,54.5,18.3,5.6,9.0,7.9,-4.0,-3.0,23.88,7,3,9,3.52,36.27,24.69,27.33,17.34,34.19,,9,,1
P4,Últ. 20,0.0,0.7,-,,-,40,100,1.5,16.5,-,-,favorito,dif>=6,7,207,35,5.91,151,56,72.9,70.72,34.17,1.0,,,0.0,0,0,0,33.0,5.94,13,5,18,8.7,0.0,76.9,102.4,14,8,-18.4,1,3.72,10.9,1.841,54.3,18.6,9.9,10.0,7.1,-7.0,-10.0,26.46,9,1,10,2.81,34.57,31.59,21.04,16.02,32.95,,5,,1
P4,Últ. 20,0.0,0.35,-,,-,10,-,6.5,-,-,-,favorito,atropelo>=50,5,222,49,4.53,159,63,71.6,70.72,31.86,,,,0.0,0,0,0,,0.0,0,0,0,64.0,1.0,66.1,112.7,23,7,-30.8,1,3.72,11.7,1.839,54.4,17.3,11.8,7.17,9.9,-5.0,-1.75,27.48,6,2,7,2.89,35.82,15.37,24.4,13.71,31.86,,0,,1
P3,Últ. 10,0.0,0.45,Todas,<=,0.45,40,100,1.5,12.5,-,-,favorito,-,7,205,38,5.39,150,55,73.2,70.72,34.5,1.0,,,0.0,0,0,0,62.0,10.54,15,2,17,18.5,0.0,80.2,113.8,14,7,-21.19,1,3.72,10.8,1.84,54.4,18.8,7.5,15.83,4.5,-7.0,-8.83,30.45,7,3,13,2.7,31.46,55.42,22.59,16.35,34.66,,3,,1
P4,Últ. 50,0.0,0.45,-,,-,5,-,2.5,8.5,-,-,favorito,atropelo>=50,5,201,50,4.02,148,53,73.6,70.72,35.18,,,,0.0,0,0,0,,1.27,4,2,6,9.5,0.0,49.4,126.5,25,8,-11.2,1,3.72,10.6,1.836,54.5,19.2,5.6,8.76,8.1,-5.0,-2.63,30.49,7,2,6,3.34,41.17,-1.77,28.13,17.03,35.62,,6,,1
P4,Últ. 20,0.0,0.45,-,,-,10,-,2.5,12.5,-,-,favorito,atropelo>=50,5,231,52,4.44,164,67,71.0,70.7,30.6,,,,0.0,0,0,0,,0.0,0,0,0,37.7,1.0,53.1,124.0,24,7,-18.59,1,3.72,12.2,1.837,54.4,16.6,7.4,9.0,7.9,-5.0,-4.1,31.15,6,2,9,3.08,34.96,3.52,23.67,12.45,30.6,,0,,1
P4,Últ. 50,0.0,0.4,-,,-,40,-,7.5,16.5,-,-,favorito,atropelo>=50,5,200,43,4.65,147,53,73.5,70.69,35.34,,,,0.0,0,0,0,,0.0,0,0,0,5.5,0.0,68.7,121.2,18,6,-25.58,1,3.72,10.5,1.838,54.4,19.1,10.9,8.97,7.9,-5.0,-7.63,37.38,6,2,6,2.98,37.91,17.36,25.46,17.19,35.34,,0,,1
P4,Últ. 10,0.0,0.8,-,,-,0,100,3.5,6.5,-,-,favorito,atropelo>=36.49,5,275,78,3.53,189,86,68.7,70.68,25.7,1.0,10.01,38.21,14.14,28,9,37,33.21,37.86,83,31,114,30.5,1.0,49.1,97.1,28,12,-14.97,1,3.72,14.5,1.832,54.6,14.1,5.0,8.2,8.6,-5.0,-6.0,19.1,12,3,8,3.19,22.18,28.2,20.29,9.36,28.22,20.61,91,-7.61,1
P4,Todas,0.0,0.55,-,,-,0,60,5.5,-,-,-,favorito,atropelo>=50,5,205,45,4.56,150,55,73.2,70.66,34.47,0.0,,,0.0,0,0,0,-8.5,-1.7,10,10,20,54.6,1.0,52.6,99.2,20,9,-10.17,1,3.72,10.8,1.838,54.4,18.8,10.5,13.17,5.4,-5.0,-5.8,17.66,8,2,9,2.91,48.49,12.56,25.39,16.32,40.24,,15,,2
P4,-,0.0,-,-,,-,0,-,10.5,16.5,-,-,favorito,atropelo>=50,3,206,73,2.82,150,56,72.8,70.66,34.3,0.0,,,0.0,0,0,0,-26.65,-2.67,4,6,10,,,43.1,106.7,34,9,-19.67,1,3.72,10.8,1.843,54.3,18.6,12.2,8.0,8.8,-3.0,-2.46,18.26,8,2,8,3.76,41.66,14.59,28.6,17.96,36.93,,8,,1
P2,-,0.0,-,-,,-,0,5,2.5,8.5,1.83,1.87,favorito,-,5,224,57,3.93,160,64,71.4,70.65,31.54,1.0,14.91,67.45,14.84,20,2,22,55.47,49.92,76,14,90,,,55.0,78.0,18,12,-9.19,1,3.72,11.8,1.842,54.3,17.1,5.6,17.76,4.0,-5.0,-15.76,26.0,10,3,10,3.49,10.91,52.54,24.9,13.39,28.32,40.54,59,12.22,1
P4,Todas,0.0,0.45,-,,-,0,-,4.5,8.5,-,-,favorito,atropelo>=50,4,203,61,3.33,149,54,73.4,70.64,34.8,,,,0.0,0,0,0,,-2.5,3,5,8,27.1,0.0,41.4,110.7,30,8,-8.46,1,3.72,10.7,1.836,54.5,18.9,6.5,9.0,7.8,-4.0,-3.0,24.99,6,4,9,3.61,38.16,23.34,28.39,18.46,37.51,,8,,1
P4,Últ. 10,0.0,0.65,-,,-,40,100,4.5,16.5,-,-,favorito,dif 3~11,-,207,39,5.31,151,56,72.9,70.64,34.12,1.0,,,0.0,0,0,0,30.46,7.31,17,7,24,23.2,0.0,74.0,103.8,14,8,-20.67,1,3.72,10.9,1.84,54.3,18.6,9.3,11.0,6.4,-8.0,-11.0,25.91,9,1,11,2.97,36.8,23.91,22.62,15.97,34.86,,8,,1
P4,Todas,0.0,0.55,-,,-,0,60,3.5,16.5,-,-,favorito,atropelo>=50,5,201,43,4.67,148,53,73.6,70.64,35.14,0.0,,,0.0,0,0,0,-4.64,-1.07,12,11,23,52.2,1.0,48.4,107.0,20,9,-9.63,1,3.72,10.6,1.836,54.5,19.2,8.4,9.0,7.8,-5.0,-5.17,21.27,7,3,9,3.14,39.4,27.68,25.26,16.99,41.42,,18,,2
P4,Últ. 20,0.0,0.45,-,,-,10,-,4.5,16.5,-,-,favorito,atropelo>=50,5,253,53,4.77,176,77,69.6,70.63,27.92,,,,0.0,0,0,0,,0.0,0,0,0,30.4,1.0,68.8,131.4,24,7,-26.51,1,3.72,13.3,1.837,54.4,15.1,9.3,9.13,7.7,-5.0,-3.87,30.55,6,2,9,2.64,31.38,13.85,21.04,9.77,27.92,,0,,1
P3,Últ. 10,0.0,0.45,Todas,<=,0.5,40,100,3.5,12.5,-,-,favorito,-,7,203,38,5.34,149,54,73.4,70.62,34.79,1.0,,,0.0,0,0,0,40.22,6.84,13,4,17,20.7,0.0,78.5,103.3,14,8,-19.95,1,3.72,10.7,1.837,54.4,19.0,8.3,15.83,4.5,-7.0,-8.83,30.82,7,3,13,2.72,33.79,41.59,22.88,16.64,34.96,,3,,1
P4,Últ. 20,0.0,0.35,-,,-,30,100,3.5,16.5,-,-,favorito,tot_env 15~75,-,207,45,4.6,151,56,72.9,70.61,34.11,1.0,,,0.5,3,2,5,26.38,8.44,22,10,32,46.9,1.0,61.9,101.7,18,10,-20.56,1,3.72,10.9,1.839,54.4,18.6,10.3,10.0,7.1,-9.0,-3.13,23.18,9,3,10,2.59,37.54,26.44,25.04,15.96,34.15,,11,,1
P3,Últ. 10,0.0,0.55,Últ. 50,<=,0.5,40,100,1.5,12.5,-,-,favorito,-,6,207,38,5.45,151,56,72.9,70.61,34.11,1.0,,,0.0,0,0,0,45.57,8.66,15,4,19,15.2,0.0,78.4,115.7,14,8,-21.96,1,3.72,10.9,1.838,54.4,18.5,7.0,12.97,5.4,-6.0,-8.0,33.49,6,4,12,2.76,36.05,22.65,22.2,15.96,35.1,,7,,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,5.5,-,-,-,favorito,atropelo>=50,3,242,82,2.95,170,72,70.2,70.61,29.18,0.0,,,0.0,0,0,0,-14.68,-2.2,7,8,15,8.3,0.0,47.2,111.7,36,9,-17.17,1,3.72,12.7,1.838,54.4,15.8,9.4,10.06,7.0,-3.0,-4.67,20.45,7,4,9,3.27,31.77,22.28,24.0,12.84,32.73,,12,,1
P4,Últ. 50,0.0,0.3,-,,-,0,100,2.5,12.5,-,-,favorito,atropelo>=50,-,207,44,4.7,151,56,72.9,70.6,34.11,0.0,,,0.0,0,0,0,-53.87,-6.46,3,9,12,46.9,1.0,67.6,98.1,19,8,-8.57,1,3.72,10.9,1.838,54.4,18.6,8.2,8.0,8.8,-8.0,-6.46,19.79,7,2,8,2.55,40.06,20.81,24.63,15.96,39.52,,12,,1
P4,Últ. 50,0.0,0.35,-,,-,5,-,10.5,-,-,-,favorito,atropelo>=50,5,223,51,4.37,159,64,71.3,70.59,31.66,,,,0.0,0,0,0,,2.54,3,0,3,8.5,0.0,71.8,101.0,26,7,-35.97,1,3.72,11.7,1.844,54.2,17.1,13.9,9.0,7.8,-5.0,-0.05,23.82,8,1,9,2.75,34.25,21.08,24.66,13.51,30.94,,3,,1
P3,Últ. 10,0.0,0.45,Últ. 20,<=,0.5,40,100,3.5,12.5,-,-,favorito,-,7,205,38,5.39,150,55,73.2,70.59,34.43,1.0,,,0.0,0,0,0,40.22,6.84,13,4,17,27.6,0.0,77.1,104.9,14,8,-19.95,1,3.72,10.8,1.837,54.4,18.7,8.3,16.83,4.2,-7.0,-9.83,31.65,7,3,13,2.71,33.4,41.59,22.53,16.28,34.6,,3,,1
