Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Últ. 10,Qtd Últ. 10,Todas,Qtd Todas,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Kadzima x Barmaley,Kadzima,TOR Raptors,Barmaley,MIN Timberwolves,26/07/2026,11:43:32,Handicap,TOR Raptors (Kadzima) (+25.5),25.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.833,15-38,70-97,Red,-1.0,12304607
,B-EBASKBAT4X5,Kadzima x Barmaley,Kadzima,TOR Raptors,Barmaley,MIN Timberwolves,26/07/2026,11:46:49,Handicap,TOR Raptors (Kadzima) (+19.5),19.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.833,32-50,70-97,Red,-1.0,12304607
,B-EBASKBAT4X5,Kadzima x Barmaley,Kadzima,TOR Raptors,Barmaley,MIN Timberwolves,26/07/2026,11:53:40,Handicap,TOR Raptors (Kadzima) (+26.5),26.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.869,48-74,70-97,Red,-1.0,12304607
,B-EBASKBAT4X5,Kadzima x Barmaley,Kadzima,TOR Raptors,Barmaley,MIN Timberwolves,26/07/2026,11:54:32,Handicap,TOR Raptors (Kadzima) (+28.5),28.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.869,52-79,70-97,Green,0.869,12304607
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,10:19:44,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.5,10,0.3790322580645161,124,0.45,20,0.36666666666666664,30,0.4,50,1.833,None-None,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:36:07,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.5,10,0.4274193548387097,124,0.45,20,0.4,30,0.46,50,1.8,2-1,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:36:11,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.5,10,0.4435483870967742,124,0.45,20,0.4,30,0.46,50,1.833,4-1,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:36:38,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,0.5,10,0.5483870967741935,124,0.6,20,0.5666666666666667,30,0.62,50,1.8,6-1,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:36:48,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,0.5,10,0.49193548387096775,124,0.5,20,0.4666666666666667,30,0.56,50,1.869,6-1,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:37:48,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,0.5,10,0.5806451612903226,124,0.6,20,0.6,30,0.66,50,1.833,10-3,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:38:59,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,0.5,10,0.6048387096774194,124,0.6,20,0.6,30,0.66,50,1.833,15-7,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:39:35,Handicap,OKC Thunder (yangrainmaker) (+10.5),10.5,0.5,10,0.6532258064516129,124,0.6,20,0.6333333333333333,30,0.72,50,1.8,17-7,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:40:51,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,0.5,10,0.6451612903225806,124,0.6,20,0.6333333333333333,30,0.7,50,1.833,22-13,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:42:26,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,0.5,10,0.6854838709677419,124,0.6,20,0.6333333333333333,30,0.74,50,1.833,29-17,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:42:39,Handicap,OKC Thunder (yangrainmaker) (+12.5),12.5,0.7,10,0.717741935483871,124,0.7,20,0.7,30,0.78,50,1.8,29-17,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:43:04,Handicap,OKC Thunder (yangrainmaker) (+13.5),13.5,0.7,10,0.7338709677419355,124,0.7,20,0.7,30,0.78,50,1.833,31-17,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:44:19,Handicap,OKC Thunder (yangrainmaker) (+14.5),14.5,0.8,10,0.7741935483870968,124,0.8,20,0.7666666666666667,30,0.82,50,1.833,37-22,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:50:24,Handicap,OKC Thunder (yangrainmaker) (+15.5),15.5,0.9,10,0.8225806451612904,124,0.9,20,0.8666666666666667,30,0.88,50,1.8,52-36,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:53:39,Handicap,OKC Thunder (yangrainmaker) (+16.5),16.5,0.9,10,0.8387096774193549,124,0.95,20,0.9,30,0.9,50,1.8,61-45,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:53:57,Handicap,OKC Thunder (yangrainmaker) (+18.5),18.5,1.0,10,0.8790322580645161,124,1.0,20,0.9333333333333333,30,0.96,50,1.8,63-45,86-68,Green,0.8,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:54:32,Handicap,OKC Thunder (yangrainmaker) (+19.5),19.5,1.0,10,0.9112903225806451,124,1.0,20,0.9666666666666667,30,0.98,50,1.8,67-47,86-68,Green,0.8,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:54:46,Handicap,OKC Thunder (yangrainmaker) (+17.5),17.5,0.9,10,0.8629032258064516,124,0.95,20,0.9,30,0.94,50,1.8,67-50,86-68,Red,-1.0,12304599
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,26/07/2026,11:55:30,Handicap,OKC Thunder (yangrainmaker) (+20.5),20.5,1.0,10,0.9435483870967742,124,1.0,20,0.9666666666666667,30,0.98,50,1.8,70-50,86-68,Green,0.8,12304599
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,12:38:18,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,0.3,10,0.5249110320284698,562,0.25,20,0.3333333333333333,30,0.3,50,1.833,None-None,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:05:41,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,0.3,10,0.5676156583629893,562,0.25,20,0.3333333333333333,30,0.3,50,1.833,None-None,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:10:38,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,0.4,10,0.6014234875444839,562,0.35,20,0.4,30,0.34,50,1.833,0-0,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:10:52,Handicap,MIN Timberwolves (Bazuka) (+8.5),8.5,0.6,10,0.6761565836298933,562,0.45,20,0.4666666666666667,30,0.42,50,1.833,3-0,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:11:18,Handicap,MIN Timberwolves (Bazuka) (+10.5),10.5,0.6,10,0.7366548042704626,562,0.45,20,0.5,30,0.46,50,1.833,5-0,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:13:33,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,0.6,10,0.6405693950177936,562,0.45,20,0.4666666666666667,30,0.4,50,1.833,12-10,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:15:34,Handicap,MIN Timberwolves (Bazuka) (+9.5),9.5,0.6,10,0.708185053380783,562,0.45,20,0.5,30,0.46,50,1.833,20-15,74-63,Red,-1.0,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:15:37,Handicap,MIN Timberwolves (Bazuka) (+11.5),11.5,0.6,10,0.7580071174377224,562,0.5,20,0.5333333333333333,30,0.5,50,1.833,20-12,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:16:56,Handicap,MIN Timberwolves (Bazuka) (+14.5),14.5,0.8,10,0.8345195729537367,562,0.65,20,0.6333333333333333,30,0.6,50,1.833,26-15,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:17:42,Handicap,MIN Timberwolves (Bazuka) (+15.5),15.5,0.8,10,0.8540925266903915,562,0.7,20,0.6666666666666666,30,0.62,50,1.833,28-15,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:18:38,Handicap,MIN Timberwolves (Bazuka) (+17.5),17.5,0.9,10,0.8932384341637011,562,0.75,20,0.7333333333333333,30,0.7,50,1.8,32-17,74-63,Green,0.8,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:19:04,Handicap,MIN Timberwolves (Bazuka) (+19.5),19.5,0.9,10,0.9163701067615658,562,0.8,20,0.7666666666666667,30,0.74,50,1.869,35-17,74-63,Green,0.869,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:19:12,Handicap,MIN Timberwolves (Bazuka) (+18.5),18.5,0.9,10,0.902135231316726,562,0.75,20,0.7333333333333333,30,0.7,50,1.833,35-19,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:19:28,Handicap,MIN Timberwolves (Bazuka) (+20.5),20.5,1.0,10,0.9270462633451957,562,0.85,20,0.8,30,0.76,50,1.869,38-19,74-63,Green,0.869,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:20:24,Handicap,MIN Timberwolves (Bazuka) (+22.5),22.5,1.0,10,0.9555160142348754,562,0.85,20,0.8333333333333334,30,0.84,50,1.833,40-19,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:20:43,Handicap,MIN Timberwolves (Bazuka) (+21.5),21.5,1.0,10,0.9448398576512456,562,0.85,20,0.8333333333333334,30,0.78,50,1.833,38-19,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:20:58,Handicap,MIN Timberwolves (Bazuka) (+24.5),24.5,1.0,10,0.9697508896797153,562,0.9,20,0.9333333333333333,30,0.9,50,1.833,42-19,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:21:33,Handicap,MIN Timberwolves (Bazuka) (+23.5),23.5,1.0,10,0.9661921708185054,562,0.9,20,0.9,30,0.88,50,1.833,44-22,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:28:24,Handicap,MIN Timberwolves (Bazuka) (+16.5),16.5,0.8,10,0.8718861209964412,562,0.7,20,0.6666666666666666,30,0.64,50,1.833,60-45,74-63,Green,0.833,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:30:08,Handicap,MIN Timberwolves (Bazuka) (+12.5),12.5,0.6,10,0.7793594306049823,562,0.5,20,0.5333333333333333,30,0.52,50,1.952,62-50,74-63,Green,0.952,12305141
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,26/07/2026,13:31:37,Handicap,MIN Timberwolves (Bazuka) (+13.5),13.5,0.7,10,0.8131672597864769,562,0.6,20,0.6,30,0.56,50,1.869,67-54,74-63,Green,0.869,12305141
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,12:38:18,Handicap,MIA Heat (veljouni) (+1.5),1.5,0.3,10,0.4583333333333333,24,0.5,20,0.4583333333333333,24,0.4583333333333333,24,1.833,None-None,53-57,Red,-1.0,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:10:59,Handicap,PHX Suns (Dzojo) (+1.5),1.5,0.7,10,0.5833333333333334,24,0.55,20,0.5833333333333334,24,0.5833333333333334,24,1.8,2-0,53-57,Green,0.8,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:11:31,Handicap,PHX Suns (Dzojo) (+3.5),3.5,0.7,10,0.625,24,0.6,20,0.625,24,0.625,24,1.8,5-0,53-57,Green,0.8,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:16:05,Handicap,PHX Suns (Dzojo) (+2.5),2.5,0.7,10,0.625,24,0.6,20,0.625,24,0.625,24,1.8,14-11,53-57,Green,0.8,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:23:55,Handicap,MIA Heat (veljouni) (+2.5),2.5,0.3,10,0.5,24,0.55,20,0.5,24,0.5,24,1.833,31-33,53-57,Red,-1.0,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:25:27,Handicap,MIA Heat (veljouni) (+4.5),4.5,0.4,10,0.5833333333333334,24,0.6,20,0.5833333333333334,24,0.5833333333333334,24,1.8,31-35,53-57,Green,0.8,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:27:40,Handicap,MIA Heat (veljouni) (+3.5),3.5,0.3,10,0.5416666666666666,24,0.55,20,0.5416666666666666,24,0.5416666666666666,24,1.869,35-39,53-57,Red,-1.0,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:28:12,Handicap,MIA Heat (veljouni) (+5.5),5.5,0.4,10,0.5833333333333334,24,0.6,20,0.5833333333333334,24,0.5833333333333334,24,1.833,35-41,53-57,Green,0.833,12305140
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,26/07/2026,13:28:40,Handicap,MIA Heat (veljouni) (+6.5),6.5,0.4,10,0.5833333333333334,24,0.6,20,0.5833333333333334,24,0.5833333333333334,24,1.833,35-41,53-57,Green,0.833,12305140
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,12:52:02,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,0.8,10,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,1.833,None-None,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:43:09,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,0.8,10,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,1.833,None-None,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:46:09,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,0.8,10,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,1.869,0-2,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:46:17,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,0.8,10,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,1.8,0-2,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:48:19,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,0.7,10,0.7692307692307693,13,0.7692307692307693,13,0.7692307692307693,13,0.7692307692307693,13,1.833,8-6,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:50:33,Handicap,MIN Timberwolves (Bazuka) (+8.5),8.5,0.8,10,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,0.8461538461538461,13,1.833,8-13,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:55:07,Handicap,MIN Timberwolves (Bazuka) (+10.5),10.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.833,22-31,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:55:18,Handicap,MIN Timberwolves (Bazuka) (+11.5),11.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.8,22-31,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:55:25,Handicap,MIN Timberwolves (Bazuka) (+12.5),12.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.833,22-33,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:58:43,Handicap,MIN Timberwolves (Bazuka) (+9.5),9.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.869,27-35,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:59:38,Handicap,MIN Timberwolves (Bazuka) (+13.5),13.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.869,28-41,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,13:59:54,Handicap,MIN Timberwolves (Bazuka) (+16.5),16.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.833,28-44,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:00:09,Handicap,MIN Timberwolves (Bazuka) (+15.5),15.5,0.9,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.833,30-44,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:00:15,Handicap,MIN Timberwolves (Bazuka) (+17.5),17.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.833,30-47,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:00:35,Handicap,MIN Timberwolves (Bazuka) (+18.5),18.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.833,30-47,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:01:11,Handicap,MIN Timberwolves (Bazuka) (+20.5),20.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.8,30-49,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:02:21,Handicap,MIN Timberwolves (Bazuka) (+22.5),22.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.8,30-52,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:02:35,Handicap,MIN Timberwolves (Bazuka) (+26.5),26.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.8,30-55,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:03:07,Handicap,MIN Timberwolves (Bazuka) (+25.5),25.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.74,30-55,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:03:34,Handicap,MIN Timberwolves (Bazuka) (+27.5),27.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.952,30-58,50-78,Red,-1.0,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:05:10,Handicap,MIN Timberwolves (Bazuka) (+28.5),28.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.8,36-64,50-78,Green,0.8,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:05:27,Handicap,MIN Timberwolves (Bazuka) (+30.5),30.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.8,36-67,50-78,Green,0.8,12305177
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,26/07/2026,14:05:38,Handicap,MIN Timberwolves (Bazuka) (+32.5),32.5,1.0,10,1.0,13,1.0,13,1.0,13,1.0,13,1.74,36-69,50-78,Green,0.74,12305177
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,12:52:02,Handicap,PHI 76ers (Pakapaka) (+7.5),7.5,0.7,10,0.5861214374225526,807,0.55,20,0.5666666666666667,30,0.48,50,1.833,None-None,69-88,Green,0.833,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:46:55,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,0.7,10,0.5315985130111525,807,0.55,20,0.5666666666666667,30,0.46,50,1.833,0-2,69-88,Green,0.833,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:47:16,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,0.7,10,0.5092936802973977,807,0.55,20,0.5666666666666667,30,0.46,50,1.8,0-4,69-88,Green,0.8,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:47:25,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,0.7,10,0.48451053283767037,807,0.55,20,0.5666666666666667,30,0.44,50,1.869,0-4,69-88,Green,0.869,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:49:01,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,0.7,10,0.42627013630731103,807,0.5,20,0.5333333333333333,30,0.42,50,1.833,0-7,69-88,Green,0.833,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:49:03,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,0.7,10,0.4510532837670384,807,0.55,20,0.5666666666666667,30,0.44,50,1.833,2-7,69-88,Green,0.833,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:49:30,Handicap,PHX Suns (Dzojo) (+1.5),1.5,0.5,10,0.6158612143742255,807,0.65,20,0.6,30,0.66,50,1.74,2-10,69-88,Red,-1.0,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:50:07,Handicap,PHX Suns (Dzojo) (+2.5),2.5,0.5,10,0.6431226765799256,807,0.65,20,0.6333333333333333,30,0.7,50,1.833,4-14,69-88,Red,-1.0,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:50:38,Handicap,PHX Suns (Dzojo) (+3.5),3.5,0.7,10,0.6889714993804213,807,0.75,20,0.7,30,0.74,50,1.8,6-16,69-88,Red,-1.0,12305178
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,26/07/2026,13:51:46,Handicap,PHX Suns (Dzojo) (+4.5),4.5,0.7,10,0.7323420074349443,807,0.8,20,0.7666666666666667,30,0.78,50,1.8,10-21,69-88,Red,-1.0,12305178
