Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x T3RZ,palkan,Atalanta,T3RZ,Udinese,01/09/2026,19:15:11,Total de Gols,Under,10.5,,,,,1.59,2-4,4-7,Red,-1.0,17562599
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x FanFan,luxiqq,Colombia,FanFan,Uzbekistan,01/09/2026,19:22:03,Total de Gols,Under,7.5,,,,,1.78,0-0,2-5,Green,0.78,17562620
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x FanFan,luxiqq,Colombia,FanFan,Uzbekistan,01/09/2026,19:22:51,Total de Gols,Under,6.5,,,,,2.06,0-0,2-5,Red,-1.0,17562620
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x FanFan,luxiqq,Colombia,FanFan,Uzbekistan,01/09/2026,19:23:30,Total de Gols,Under,5.5,,,,,2.03,0-0,2-5,Red,-1.0,17562620
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x FanFan,luxiqq,Colombia,FanFan,Uzbekistan,01/09/2026,19:25:48,Total de Gols,Under,8.5,,,,,1.63,0-3,2-5,Green,0.63,17562620
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x FanFan,luxiqq,Colombia,FanFan,Uzbekistan,01/09/2026,19:26:29,Total de Gols,Under,9.5,,,,,1.84,0-5,2-5,Green,0.84,17562620
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x Sxitted,Galikooo,Roma,Sxitted,Fiorentina,01/09/2026,19:21:50,Total de Gols,Under,6.5,,,,,2.07,0-0,3-3,Green,1.07,17562601
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x Sxitted,Galikooo,Roma,Sxitted,Fiorentina,01/09/2026,19:24:32,Total de Gols,Under,5.5,,,,,2.07,0-0,3-3,Red,-1.0,17562601
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x Sxitted,Galikooo,Roma,Sxitted,Fiorentina,01/09/2026,19:29:35,Total de Gols,Under,4.5,,,,,2.27,2-0,3-3,Red,-1.0,17562601
,CLA-UA World Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Finland,Shark,Congo DR,01/09/2026,19:22:06,Total de Gols,Under,6.5,,,,,1.91,0-0,4-5,Red,-1.0,17562622
,CLA-UA World Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Finland,Shark,Congo DR,01/09/2026,19:23:06,Total de Gols,Under,7.5,,,,,1.65,0-0,4-5,Red,-1.0,17562622
,CLA-UA World Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Finland,Shark,Congo DR,01/09/2026,19:28:55,Total de Gols,Under,8.5,,,,,1.65,2-2,4-5,Red,-1.0,17562622
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x djamik,Galikooo,Roma,djamik,Lazio,01/09/2026,19:36:15,Total de Gols,Under,8.5,,,,,1.8,0-0,3-3,Green,0.8,17562602
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x djamik,Galikooo,Roma,djamik,Lazio,01/09/2026,19:39:13,Total de Gols,Under,7.5,,,,,2.03,1-0,3-3,Green,1.03,17562602
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x djamik,Galikooo,Roma,djamik,Lazio,01/09/2026,19:41:56,Total de Gols,Under,6.5,,,,,2.16,2-0,3-3,Green,1.16,17562602
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Galikooo x djamik,Galikooo,Roma,djamik,Lazio,01/09/2026,19:45:38,Total de Gols,Under,5.5,,,,,2.17,2-2,3-3,Red,-1.0,17562602
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Girona FC,luxiqq,Espanyol,01/09/2026,22:45:04,Total de Gols,Under,7.5,,,,,2.03,0-0,3-2,Green,1.03,17562668
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Girona FC,luxiqq,Espanyol,01/09/2026,22:46:28,Total de Gols,Under,6.5,,,,,2.03,0-0,3-2,Green,1.03,17562668
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Girona FC,luxiqq,Espanyol,01/09/2026,22:47:31,Total de Gols,Under,8.5,,,,,1.79,0-1,3-2,Green,0.79,17562668
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Girona FC,luxiqq,Espanyol,01/09/2026,22:53:34,Total de Gols,Under,5.5,,,,,2.23,2-2,3-2,Green,1.23,17562668
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Girona FC,luxiqq,Espanyol,01/09/2026,22:54:55,Total de Gols,Under,4.5,,,,,2.62,2-2,3-2,Red,-1.0,17562668
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),luxiqq x femzzi,luxiqq,Espanyol,femzzi,Mallorca,01/09/2026,22:57:45,Total de Gols,Under,7.5,,,,,1.98,0-0,5-6,Red,-1.0,17562671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),luxiqq x femzzi,luxiqq,Espanyol,femzzi,Mallorca,01/09/2026,22:58:28,Total de Gols,Under,8.5,,,,,1.98,0-0,5-6,Red,-1.0,17562671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),luxiqq x femzzi,luxiqq,Espanyol,femzzi,Mallorca,01/09/2026,22:59:03,Total de Gols,Under,9.5,,,,,1.81,1-0,5-6,Red,-1.0,17562671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),luxiqq x femzzi,luxiqq,Espanyol,femzzi,Mallorca,01/09/2026,23:07:24,Total de Gols,Under,10.5,,,,,1.69,5-3,5-6,Red,-1.0,17562671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),luxiqq x femzzi,luxiqq,Espanyol,femzzi,Mallorca,01/09/2026,23:07:57,Total de Gols,Under,11.5,,,,,1.37,5-5,5-6,Green,0.37,17562671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Galikooo x FanFan,Galikooo,Villarreal,FanFan,Athletic Club,01/09/2026,23:11:56,Total de Gols,Under,8.5,,,,,1.75,0-0,4-2,Green,0.75,17562673
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Galikooo x FanFan,Galikooo,Villarreal,FanFan,Athletic Club,01/09/2026,23:12:38,Total de Gols,Under,7.5,,,,,2.07,0-0,4-2,Green,1.07,17562673
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Galikooo x FanFan,Galikooo,Villarreal,FanFan,Athletic Club,01/09/2026,23:16:47,Total de Gols,Under,6.5,,,,,2.17,1-1,4-2,Green,1.17,17562673
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Galikooo x FanFan,Galikooo,Villarreal,FanFan,Athletic Club,01/09/2026,23:19:06,Total de Gols,Under,5.5,,,,,2.27,2-1,4-2,Red,-1.0,17562673
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:08:00,Total de Gols,Under,8.5,,,,,1.76,0-0,3-0,Green,0.76,17562684
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:09:01,Total de Gols,Under,7.5,,,,,2.07,0-0,3-0,Green,1.07,17562684
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:13:10,Total de Gols,Under,6.5,,,,,1.97,2-0,3-0,Green,0.97,17562684
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:13:40,Total de Gols,Under,5.5,,,,,2.12,2-0,3-0,Green,1.12,17562684
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:15:11,Total de Gols,Under,4.5,,,,,2.17,2-0,3-0,Green,1.17,17562684
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),femzzi x luxiqq,femzzi,Mallorca,luxiqq,Espanyol,02/09/2026,00:17:58,Total de Gols,Under,3.5,,,,,2.69,3-0,3-0,Green,1.69,17562684
, CLA-UA Champions Cyber League (UA) (2x5 mins),zyX x four,zyX,Manchester City,four,Borussia Dortmund,02/09/2026,09:00:11,Total de Gols,Under,8.5,,,,,1.89,1-4,1-5,Green,0.89,17572503
, CLA-UA Champions Cyber League (UA) (2x5 mins),zyX x four,zyX,Manchester City,four,Borussia Dortmund,02/09/2026,09:01:06,Total de Gols,Under,7.5,,,,,2.13,1-4,1-5,Green,1.13,17572503
, CLA-UA Champions Cyber League (UA) (2x5 mins),zyX x four,zyX,Manchester City,four,Borussia Dortmund,02/09/2026,09:03:39,Total de Gols,Under,6.5,,,,,2.71,1-5,1-5,Green,1.71,17572503
, CLA-UA Champions Cyber League (UA) (2x5 mins),Shot x shatik666,Shot,Liverpool,shatik666,Chelsea,02/09/2026,09:00:11,Total de Gols,Under,4.5,,,,,2.12,1-1,3-4,Red,-1.0,17572508
, CLA-UA Champions Cyber League (UA) (2x5 mins),Shot x shatik666,Shot,Liverpool,shatik666,Chelsea,02/09/2026,09:00:22,Total de Gols,Under,5.5,,,,,1.85,1-1,3-4,Red,-1.0,17572508
, CLA-UA Champions Cyber League (UA) (2x5 mins),Shot x shatik666,Shot,Liverpool,shatik666,Chelsea,02/09/2026,09:02:36,Total de Gols,Under,6.5,,,,,1.8,3-1,3-4,Red,-1.0,17572508
, CLA-UA Champions Cyber League (UA) (2x5 mins),Shot x shatik666,Shot,Liverpool,shatik666,Chelsea,02/09/2026,09:04:23,Total de Gols,Under,7.5,,,,,1.72,3-3,3-4,Green,0.72,17572508
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Yeti x aloha,Yeti,Racing Club,aloha,Boca Juniors,02/09/2026,09:07:31,Total de Gols,Under,7.5,,,,,1.74,0-0,0-0,Green,0.74,17572489
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Sxitted x Yoru,Sxitted,River Plate,Yoru,Estudiantes L.P.,02/09/2026,09:08:07,Total de Gols,Under,8.5,,,,,1.65,0-0,0-0,Green,0.65,17572482
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:00:48,Total de Gols,Under,8.5,,,,,1.75,0-0,7-5,Red,-1.0,17572507
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:01:18,Total de Gols,Under,7.5,,,,,2.03,0-0,7-5,Red,-1.0,17572507
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:02:45,Total de Gols,Under,9.5,,,,,1.65,0-1,7-5,Red,-1.0,17572507
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:06:52,Total de Gols,Under,10.5,,,,,1.73,3-2,7-5,Red,-1.0,17572507
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:08:19,Total de Gols,Under,11.5,,,,,1.59,4-3,7-5,Red,-1.0,17572507
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Voron,Donatello,Celta Vigo,Voron,Rayo Vallecano,02/09/2026,10:10:07,Total de Gols,Under,12.5,,,,,1.72,6-4,7-5,Green,0.72,17572507
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x zyX,four,Milan,zyX,Atalanta,02/09/2026,10:14:28,Total de Gols,Under,7.5,,,,,1.61,0-0,4-1,Green,0.61,17572551
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x zyX,four,Milan,zyX,Atalanta,02/09/2026,10:14:37,Total de Gols,Under,6.5,,,,,2.07,0-0,4-1,Green,1.07,17572551
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x zyX,four,Milan,zyX,Atalanta,02/09/2026,10:16:22,Total de Gols,Under,5.5,,,,,2.07,0-0,4-1,Green,1.07,17572551
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x palkan,Donatello,Celta Vigo,palkan,Mallorca,02/09/2026,10:13:52,Total de Gols,Under,8.5,,,,,1.97,0-0,5-4,Red,-1.0,17572513
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x palkan,Donatello,Celta Vigo,palkan,Mallorca,02/09/2026,10:16:22,Total de Gols,Under,7.5,,,,,2.03,0-0,5-4,Red,-1.0,17572513
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x palkan,Donatello,Celta Vigo,palkan,Mallorca,02/09/2026,10:18:30,Total de Gols,Under,9.5,,,,,1.68,0-2,5-4,Green,0.68,17572513
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:28:08,Total de Gols,Under,6.5,,,,,2.02,0-0,1-1,Green,1.02,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:29:43,Total de Gols,Under,5.5,,,,,2.08,0-0,1-1,Green,1.08,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:32:38,Total de Gols,Under,4.5,,,,,2.16,1-0,1-1,Green,1.16,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:34:13,Total de Gols,Under,3.5,,,,,2.07,1-0,1-1,Green,1.07,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:35:30,Total de Gols,Under,2.5,,,,,2.32,1-0,1-1,Green,1.32,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:37:10,Total de Gols,Under,1.5,,,,,2.61,1-0,1-1,Red,-1.0,17572554
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:42:07,Total de Gols,Under,7.5,,,,,1.74,0-0,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:43:37,Total de Gols,Under,6.5,,,,,2.08,0-0,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:46:44,Total de Gols,Under,8.5,,,,,1.61,1-1,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:48:21,Total de Gols,Under,9.5,,,,,1.95,3-2,5-4,Green,0.95,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:42:31,Total de Gols,Under,8.5,,,,,1.96,0-0,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:43:38,Total de Gols,Under,7.5,,,,,1.98,0-0,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:46:00,Total de Gols,Under,9.5,,,,,1.72,1-1,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:51:32,Total de Gols,Under,10.5,,,,,2.03,2-6,4-6,Green,1.03,17572516
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:56:29,Total de Gols,Under,8.5,,,,,1.74,0-0,5-1,Green,0.74,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:56:52,Total de Gols,Under,7.5,,,,,2.03,0-0,5-1,Green,1.03,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:57:28,Total de Gols,Under,9.5,,,,,1.85,0-1,5-1,Green,0.85,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,11:01:00,Total de Gols,Under,6.5,,,,,2.17,2-1,5-1,Green,1.17,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:56:29,Total de Gols,Under,7.5,,,,,1.87,0-0,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:56:44,Total de Gols,Under,6.5,,,,,2.07,0-0,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:59:33,Total de Gols,Under,8.5,,,,,1.85,1-2,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,11:00:19,Total de Gols,Under,9.5,,,,,1.6,1-3,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x shatik666,zyX,Atalanta,shatik666,Fiorentina,02/09/2026,11:10:10,Total de Gols,Under,7.5,,,,,1.74,0-0,7-3,Red,-1.0,17572559
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x shatik666,zyX,Atalanta,shatik666,Fiorentina,02/09/2026,11:10:49,Total de Gols,Under,8.5,,,,,1.69,0-0,7-3,Red,-1.0,17572559
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:10:03,Total de Gols,Under,7.5,,,,,1.98,0-0,3-1,Green,0.98,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:11:58,Total de Gols,Under,6.5,,,,,2.03,0-0,3-1,Green,1.03,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:14:39,Total de Gols,Under,5.5,,,,,2.17,1-0,3-1,Green,1.17,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:17:20,Total de Gols,Under,4.5,,,,,2.17,1-1,3-1,Green,1.17,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:20:00,Total de Gols,Under,3.5,,,,,2.71,2-1,3-1,Red,-1.0,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:24:28,Total de Gols,Under,7.5,,,,,1.98,0-0,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:25:15,Total de Gols,Under,8.5,,,,,1.8,0-0,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:31:55,Total de Gols,Under,6.5,,,,,2.26,1-3,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:33:59,Total de Gols,Under,9.5,,,,,1.52,2-5,3-6,Green,0.52,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:34:22,Total de Gols,Under,10.5,,,,,1.37,2-6,3-6,Green,0.37,17572522
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:24:11,Total de Gols,Under,7.5,,,,,1.65,0-0,2-3,Green,0.65,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:24:31,Total de Gols,Under,6.5,,,,,2.07,0-0,2-3,Green,1.07,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:27:51,Total de Gols,Under,5.5,,,,,2.07,0-1,2-3,Green,1.07,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:30:04,Total de Gols,Under,4.5,,,,,2.23,0-2,2-3,Red,-1.0,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:52:17,Total de Gols,Under,6.5,,,,,1.84,0-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:53:23,Total de Gols,Under,5.5,,,,,2.07,0-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:56:32,Total de Gols,Under,4.5,,,,,2.17,1-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,11:59:45,Total de Gols,Under,13.5,,,,,1.89,4-7,5-8,Green,0.89,17572564
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,12:00:05,Total de Gols,Under,14.5,,,,,1.76,4-7,5-8,Green,0.76,17572564
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,12:02:32,Total de Gols,Under,12.5,,,,,2.52,4-8,5-8,Red,-1.0,17572564
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:51:57,Total de Gols,Under,7.5,,,,,1.74,0-0,4-2,Green,0.74,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:53:54,Total de Gols,Under,6.5,,,,,2.03,0-0,4-2,Green,1.03,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:55:23,Total de Gols,Under,5.5,,,,,2.07,0-0,4-2,Red,-1.0,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,12:00:57,Total de Gols,Under,4.5,,,,,2.4,2-1,4-2,Red,-1.0,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:52:20,Total de Gols,Under,8.5,,,,,1.98,0-0,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:54:49,Total de Gols,Under,7.5,,,,,2.06,1-0,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:58:28,Total de Gols,Under,9.5,,,,,1.54,2-2,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,12:02:13,Total de Gols,Under,10.5,,,,,1.37,6-3,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:06:40,Total de Gols,Under,8.5,,,,,1.98,0-0,6-2,Green,0.98,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:08:48,Total de Gols,Under,9.5,,,,,1.7,1-0,6-2,Green,0.7,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:09:40,Total de Gols,Under,10.5,,,,,1.84,3-0,6-2,Green,0.84,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:10:07,Total de Gols,Under,11.5,,,,,1.69,3-1,6-2,Green,0.69,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:05:00,Total de Gols,Under,7.5,,,,,1.74,0-0,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:07:04,Total de Gols,Under,6.5,,,,,2.08,0-0,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:07:31,Total de Gols,Under,8.5,,,,,1.93,0-1,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:08:21,Total de Gols,Under,9.5,,,,,1.65,1-1,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:09:05,Total de Gols,Under,10.5,,,,,1.97,2-2,3-7,Green,0.97,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:09:36,Total de Gols,Under,11.5,,,,,1.78,2-3,3-7,Green,0.78,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:10:05,Total de Gols,Under,12.5,,,,,1.61,2-4,3-7,Green,0.61,17572530
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x Xellark,zyX,Atalanta,Xellark,Lecce,02/09/2026,12:06:12,Total de Gols,Under,8.5,,,,,1.76,0-0,6-2,Green,0.76,17572567
