passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif 0~1,7,1159,589,1.97,723,436,62.4,11.58,1.0,0,-0.38,-2.73,-7.94,175,116,291,-2.43,-16.43,409,268,677,,,118.3,,352,-25.0,-0.19,2.3,1,1.16,115.9,1.626,61.5,0.9,5.7,31.89,0.4,-7.0,-17.85,33.06,5,5,11,0.33,3.05,-2.35,10.67,-3.72,2.25,-2.73,291,-4.98,2,10.65,13.2,0,2,1,-10.34,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,tot_env<=1,3,870,522,1.67,532,338,61.1,11.3,1.3,0,-0.17,-0.67,-1.48,132,88,220,-1.21,-6.21,306,206,512,,,111.9,,316,-18.9,-0.16,2.5,1,1.13,87.0,1.662,60.2,1.0,6.0,27.53,0.4,-3.0,-16.78,16.46,5,5,10,0.38,2.39,-0.5,10.55,-3.42,1.97,-0.67,220,-2.64,1,10.61,13.5,0,2,1,-1.65,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env<=1,4,413,263,1.57,264,149,63.9,11.25,2.72,1,1.12,2.47,2.69,70,39,109,2.65,6.33,153,86,239,,,72.4,,197,-15.0,0.77,3.1,0,1.12,41.3,1.606,62.3,1.7,5.0,15.28,0.7,-4.0,-11.55,13.63,5,5,8,0.57,3.59,1.35,9.6,-3.3,2.82,2.47,109,-0.35,7,9.1,14.93,0,2,2,2.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif<=0,2,747,508,1.47,458,289,61.3,11.0,1.47,0,-0.13,-0.5,-0.93,112,75,187,-1.24,-5.44,262,177,439,,,115.2,,317,-14.52,-0.23,2.9,1,1.1,74.7,1.663,60.1,1.2,6.1,23.56,0.5,-2.0,-15.04,10.65,7,3,8,0.42,2.59,-0.37,10.63,-3.25,2.13,-0.5,187,-2.63,3,10.71,13.68,0,2,1,-1.05,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,5.5,-,-,zebra,tot_env 0~3,3,524,353,1.48,335,189,63.9,10.96,2.09,1,2.6,3.07,3.9,82,45,127,1.02,3.07,190,110,300,,,78.2,,244,-13.38,0.47,2.7,0,1.1,52.4,1.596,62.6,1.3,5.2,23.21,0.5,-2.0,-17.86,20.69,6,4,6,0.53,2.97,0.47,9.82,-3.93,1.78,3.07,127,1.29,6,9.35,14.29,0,2,2,0.86,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env<=1,5,422,263,1.6,270,152,64.0,10.82,2.56,1,1.2,3.5,3.92,73,39,112,3.45,8.42,158,86,244,,,75.3,,197,-16.6,0.65,3.1,0,1.08,42.2,1.602,62.4,1.6,4.9,18.28,0.6,-5.0,-12.55,12.63,6,4,8,0.54,2.73,2.3,9.44,-3.46,2.23,3.5,112,1.27,5,8.94,14.77,0,2,2,3.75,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,dif<=0,2,746,507,1.47,457,289,61.3,10.63,1.42,0,-0.13,-0.5,-0.93,112,75,187,-1.24,-5.44,262,177,439,,,119.2,,317,-14.52,-0.28,2.9,1,1.06,74.6,1.663,60.1,1.1,6.1,23.56,0.5,-2.0,-15.04,10.65,6,4,8,0.41,2.51,-0.37,10.58,-3.3,2.07,-0.5,187,-2.57,1,10.65,13.63,0,2,1,-1.05,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env<=1,6,424,263,1.61,271,153,63.9,10.19,2.4,1,1.2,3.5,3.92,73,39,112,3.45,8.42,158,86,244,,,80.0,,197,-17.6,0.5,3.1,0,1.02,42.4,1.601,62.5,1.5,4.9,19.28,0.5,-6.0,-12.55,12.63,6,4,8,0.5,2.47,2.3,9.27,-3.62,2.01,3.5,112,1.49,3,8.78,14.61,0,2,2,3.75,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,dif<=0,2,726,505,1.44,443,283,61.0,10.17,1.4,0,0.63,1.36,2.48,111,71,182,-0.97,-4.13,253,171,424,,,124.6,,317,-14.52,-0.36,3.0,1,1.02,72.6,1.668,60.0,1.1,6.2,22.64,0.4,-2.0,-14.56,8.45,6,4,8,0.4,1.8,0.73,10.54,-3.32,1.41,1.36,182,-0.05,7,10.62,13.6,0,2,2,1.98,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif 0~1,2,926,589,1.57,570,356,61.6,9.82,1.06,0,0.33,-2.1,-4.87,138,94,232,-2.99,-16.35,323,223,546,,,119.0,,352,-15.33,-0.21,2.6,1,0.98,92.6,1.648,60.7,0.9,6.1,30.53,0.3,-2.0,-19.36,19.56,4,6,10,0.33,3.18,-2.43,10.73,-3.66,2.12,-2.1,232,-4.22,4,10.72,13.26,0,2,1,-8.52,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,dif<=0,2,744,506,1.47,455,289,61.2,9.57,1.29,0,0.26,-0.5,-0.93,112,75,187,-1.49,-6.5,260,177,437,,,132.4,,317,-14.52,-0.43,3.0,1,0.96,74.4,1.663,60.1,1.0,6.1,24.62,0.4,-2.0,-15.04,10.65,6,4,8,0.37,2.51,-0.76,10.44,-3.43,1.89,-0.5,187,-2.38,1,10.51,13.49,0,2,1,-2.11,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,tot_env<=1,4,872,522,1.67,532,340,61.0,9.3,1.07,0,-0.17,-0.67,-1.48,132,88,220,-1.21,-6.21,306,206,512,,,136.0,,316,-18.9,-0.39,2.5,1,0.93,87.2,1.662,60.2,0.8,6.0,27.53,0.3,-3.0,-16.78,14.46,5,5,10,0.31,2.02,-0.5,10.32,-3.65,1.65,-0.67,220,-2.33,5,10.37,13.27,0,2,1,-1.65,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,dif 0~1,2,924,587,1.57,568,356,61.5,8.42,0.91,0,0.33,-2.1,-4.87,138,94,232,-2.99,-16.35,323,223,546,,,138.8,,352,-15.33,-0.36,2.6,1,0.84,92.4,1.648,60.7,0.8,6.1,30.53,0.3,-2.0,-19.36,18.16,4,6,10,0.29,2.95,-2.43,10.57,-3.81,1.92,-2.1,232,-4.02,1,10.56,13.11,0,2,1,-8.52,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,3,716,462,1.55,434,282,60.6,7.72,1.08,0,0.71,2.7,4.86,111,69,180,-0.47,-1.95,250,168,418,,,169.7,,295,-17.38,-0.78,3.2,1,0.77,71.6,1.673,59.8,0.9,6.0,23.29,0.3,-3.0,-16.21,8.96,6,4,9,0.29,0.54,1.99,9.83,-3.64,0.53,2.7,180,2.17,4,9.77,13.28,0,2,2,5.3,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,dif 0~1,2,912,585,1.56,559,353,61.3,7.63,0.84,0,0.21,-1.94,-4.46,137,93,230,-2.86,-15.42,319,220,539,,,153.2,,351,-15.33,-0.46,2.6,1,0.76,91.2,1.65,60.6,0.7,6.1,28.03,0.3,-2.0,-17.36,17.42,4,6,10,0.26,2.66,-2.15,10.48,-3.88,1.77,-1.94,230,-3.71,1,10.47,13.04,0,2,1,-7.43,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,tot_env<=0,3,713,462,1.54,432,281,60.6,7.56,1.06,0,0.92,2.7,4.86,111,69,180,-0.51,-2.11,248,167,415,,,173.3,,295,-17.38,-0.8,3.2,1,0.76,71.3,1.674,59.7,0.8,6.0,23.45,0.3,-3.0,-15.21,8.95,6,4,8,0.28,0.64,1.78,9.81,-3.66,0.51,2.7,180,2.19,6,9.75,13.26,0,2,2,4.71,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,4,912,522,1.75,556,356,61.0,6.71,0.74,0,-0.4,-1.12,-2.6,139,93,232,-1.39,-7.46,320,215,535,,,188.5,,316,-20.9,-0.67,2.4,1,0.67,91.2,1.658,60.3,0.6,5.9,28.36,0.2,-4.0,-16.76,16.88,5,5,11,0.22,1.63,-0.72,9.99,-3.98,1.37,-1.12,232,-2.49,3,10.04,12.94,0,2,1,-2.49,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,2,783,522,1.5,475,308,60.7,6.7,0.86,0,-0.5,-0.84,-1.67,118,80,198,-1.38,-6.37,275,188,463,,,180.6,,316,-15.9,-0.71,3.1,1,0.67,78.3,1.669,59.9,0.7,6.1,26.41,0.3,-2.0,-17.3,11.93,5,5,8,0.25,1.58,-0.34,10.11,-3.86,1.43,-0.84,198,-2.27,5,10.16,13.06,0,2,1,-1.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,5.5,-,-,zebra,tot_env 0~3,5,633,355,1.78,405,228,64.0,6.44,1.02,0,0.59,-0.61,-0.94,97,57,154,-0.59,-2.12,226,133,359,,,144.6,,245,-19.2,-0.47,2.5,1,0.64,63.3,1.58,63.3,0.7,4.8,31.6,0.2,-4.0,-20.35,25.74,6,4,7,0.26,2.24,-1.2,8.76,-5.0,1.54,-0.61,154,-2.15,4,8.31,13.22,0,2,1,-2.69,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,4,733,462,1.59,444,289,60.6,6.33,0.86,0,0.21,3.04,5.59,114,70,184,-0.01,-0.03,257,170,427,,,207.0,,295,-19.38,-0.95,3.1,1,0.63,73.3,1.671,59.8,0.7,6.0,21.32,0.3,-4.0,-15.71,9.08,6,4,8,0.23,-0.3,2.83,9.62,-3.86,0.13,3.04,184,2.9,3,9.56,13.07,0,2,1,7.72,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,tot_env<=0,2,652,462,1.41,393,259,60.3,6.25,0.96,0,-0.93,1.77,2.93,101,65,166,-0.24,-0.93,228,154,382,,,209.6,,295,-14.9,-1.09,3.5,1,0.62,65.2,1.681,59.5,0.8,6.2,20.58,0.3,-2.0,-14.6,8.87,6,4,8,0.26,-0.09,2.7,9.71,-3.76,0.68,1.77,166,1.08,7,9.65,13.16,0,2,1,6.6,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,tot_env<=1,5,911,522,1.75,555,356,60.9,6.23,0.68,0,-0.48,-1.35,-3.12,138,93,231,-1.59,-8.48,318,215,533,,,203.0,,316,-20.9,-0.72,2.4,1,0.62,91.1,1.658,60.3,0.6,5.9,29.38,0.2,-4.0,-17.26,17.42,5,5,11,0.2,1.64,-0.87,9.93,-4.04,1.37,-1.35,231,-2.73,4,9.99,12.89,0,2,1,-3.01,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,tot_env<=1,2,776,522,1.49,470,306,60.6,6.2,0.8,0,-0.68,-0.34,-0.67,118,79,197,-1.2,-5.53,273,186,459,,,195.2,,316,-15.9,-0.78,3.1,1,0.62,77.6,1.67,59.9,0.7,6.2,24.0,0.3,-2.0,-16.3,11.63,5,5,8,0.23,1.08,0.34,10.05,-3.92,1.19,-0.34,197,-1.53,1,10.11,13.0,0,2,2,1.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env 0~3,4,632,355,1.78,404,228,63.9,6.06,0.96,0,0.59,-0.61,-0.94,97,57,154,-0.59,-2.12,226,133,359,,,153.6,,245,-19.2,-0.53,2.5,1,0.61,63.2,1.58,63.3,0.6,4.9,31.6,0.2,-4.0,-20.35,25.36,6,4,7,0.25,2.15,-1.2,8.7,-5.06,1.46,-0.61,154,-2.07,3,8.25,13.16,0,2,1,-2.69,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env 0~3,5,642,355,1.81,411,231,64.0,6.01,0.94,0,0.65,0.18,0.29,100,57,157,-0.01,-0.03,231,133,364,,,154.9,,245,-21.2,-0.53,2.5,1,0.6,64.2,1.578,63.4,0.6,4.8,31.86,0.2,-5.0,-21.35,24.74,6,4,8,0.24,1.72,-0.47,8.68,-5.08,1.18,0.18,157,-0.99,5,8.22,13.14,0,2,1,-1.08,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,tot_env<=0,4,732,462,1.58,443,289,60.5,5.83,0.8,0,0.21,3.04,5.59,114,70,184,-0.12,-0.53,256,170,426,,,224.7,,295,-19.38,-1.03,3.1,1,0.58,73.2,1.671,59.8,0.7,6.0,21.82,0.3,-4.0,-16.21,9.08,6,4,9,0.21,-0.41,2.83,9.55,-3.92,0.04,3.04,184,2.99,5,9.49,13.0,0,2,1,7.72,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,2,660,462,1.43,398,262,60.3,5.75,0.87,0,-0.71,1.16,1.93,101,66,167,-0.72,-2.77,230,157,387,,,227.8,,295,-14.9,-1.15,3.5,1,0.57,66.0,1.679,59.6,0.7,6.2,22.99,0.3,-2.0,-15.6,8.92,6,4,8,0.23,0.28,1.87,9.62,-3.85,0.77,1.16,167,0.38,5,9.56,13.07,0,2,2,4.6,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,tot_env<=1,4,910,522,1.74,554,356,60.9,5.69,0.63,0,-0.48,-1.35,-3.12,138,93,231,-1.59,-8.48,318,215,533,,,222.3,,316,-20.9,-0.78,2.4,1,0.57,91.0,1.658,60.3,0.6,5.9,29.38,0.2,-4.0,-17.26,16.88,5,5,11,0.18,1.54,-0.87,9.87,-4.09,1.3,-1.35,231,-2.65,1,9.93,12.83,0,2,1,-3.01,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,dif 0~1,3,914,585,1.56,559,355,61.2,5.63,0.62,0,0.21,-1.94,-4.46,137,93,230,-2.86,-15.42,319,220,539,,,207.6,,351,-15.81,-0.68,2.6,1,0.56,91.4,1.65,60.6,0.6,6.1,28.03,0.2,-3.0,-17.36,15.42,4,6,10,0.19,2.3,-2.15,10.26,-4.1,1.48,-1.94,230,-3.41,6,10.25,12.82,0,2,1,-7.43,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,5.5,-,-,zebra,tot_env 0~3,4,608,355,1.71,387,221,63.7,5.55,0.91,0,1.37,-0.39,-0.57,91,54,145,-0.91,-3.12,215,129,344,,,167.7,,245,-17.54,-0.64,2.6,1,0.55,60.8,1.585,63.1,0.5,4.9,32.47,0.2,-3.0,-21.34,26.36,6,4,7,0.23,2.35,-1.76,8.66,-5.11,1.32,-0.39,145,-1.71,5,8.2,13.12,0,2,1,-3.75,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,5.5,-,-,zebra,tot_env 0~3,1,353,353,1.0,222,131,62.9,5.54,1.57,1,3.32,5.08,4.52,58,31,89,1.07,2.21,129,77,206,,,120.9,,244,-7.0,-0.34,3.1,1,0.55,35.3,1.613,62.0,0.9,5.5,13.83,0.4,-1.0,-8.55,8.82,6,4,5,0.38,1.46,1.76,9.3,-4.45,0.39,5.08,89,4.69,1,8.83,13.77,0,2,2,2.25,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env 0~3,1,355,355,1.0,224,131,63.1,5.46,1.54,1,3.25,4.85,4.32,58,31,89,0.89,1.83,129,77,206,,,122.7,,245,-7.0,-0.36,3.1,1,0.55,35.5,1.609,62.1,1.0,5.5,14.03,0.4,-1.0,-8.81,9.38,6,4,5,0.37,1.5,1.6,9.28,-4.48,0.43,4.85,89,4.43,4,8.83,13.74,0,2,2,2.05,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif 0~1,1,589,589,1.0,357,232,60.6,5.4,0.92,0,-0.76,-3.22,-4.76,86,62,148,-2.5,-8.71,205,144,349,,,125.9,,352,-9.31,-0.24,2.2,1,0.54,58.9,1.67,59.9,0.7,6.4,20.28,0.3,-1.0,-7.29,9.55,5,5,7,0.27,3.01,-2.46,10.59,-3.8,2.3,-3.22,148,-5.52,4,10.57,13.12,0,2,1,-5.54,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env 0~3,6,644,355,1.81,412,232,64.0,5.38,0.84,0,0.65,0.18,0.29,100,57,157,-0.01,-0.03,231,133,364,,,173.0,,245,-22.2,-0.63,2.5,1,0.54,64.4,1.577,63.4,0.6,4.8,32.49,0.2,-6.0,-21.35,24.74,6,4,8,0.22,1.56,-0.47,8.58,-5.18,1.05,0.18,157,-0.86,3,8.12,13.04,0,2,1,-1.08,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,tot_env<=1,1,522,522,1.0,313,209,60.0,4.73,0.91,0,-2.82,-5.01,-6.51,73,57,130,-1.18,-3.67,183,128,311,,,143.8,,316,-9.31,-0.41,2.5,1,0.47,52.2,1.688,59.2,0.7,6.4,17.11,0.3,-1.0,-6.16,6.82,5,5,5,0.25,2.8,-2.19,10.16,-3.81,2.87,-5.01,130,-7.88,1,10.21,13.11,0,2,1,-4.33,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,tot_env 0~3,3,606,355,1.71,385,221,63.5,4.6,0.76,0,1.37,-0.39,-0.57,91,54,145,-0.91,-3.12,215,129,344,,,202.4,,245,-17.54,-0.8,2.6,1,0.46,60.6,1.585,63.1,0.4,5.0,32.88,0.1,-3.0,-21.75,25.82,6,4,7,0.19,2.12,-1.76,8.5,-5.26,1.12,-0.39,145,-1.51,4,8.05,12.96,0,2,1,-3.75,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,1,522,522,1.0,313,209,60.0,4.29,0.82,0,-2.82,-5.01,-6.51,73,57,130,-1.24,-3.85,183,128,311,,,158.5,,316,-9.31,-0.49,2.5,1,0.43,52.2,1.687,59.3,0.7,6.4,17.11,0.3,-1.0,-6.16,6.64,5,5,5,0.23,2.66,-2.19,10.07,-3.9,2.76,-5.01,130,-7.76,5,10.13,13.02,0,2,1,-4.33,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,tot_env<=1,3,778,522,1.49,470,308,60.4,4.2,0.54,0,-0.68,-0.34,-0.67,118,79,197,-1.2,-5.53,273,186,459,,,288.1,,316,-16.38,-1.05,3.1,1,0.42,77.8,1.67,59.9,0.5,6.2,24.0,0.2,-3.0,-16.3,11.63,5,5,8,0.15,0.66,0.34,9.79,-4.18,0.84,-0.34,197,-1.18,6,9.85,12.74,0,2,2,1.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,dif>=0,2,616,419,1.47,394,222,64.0,4.19,0.68,0,0.36,-2.03,-3.1,95,58,153,-0.5,-1.81,231,133,364,,,213.6,,284,-13.0,-0.79,2.4,1,0.42,61.6,1.574,63.5,0.4,5.2,21.6,0.2,-2.0,-16.97,19.74,5,5,6,0.19,2.45,-2.39,9.03,-4.04,1.57,-2.03,153,-3.6,4,8.81,12.88,0,2,1,-5.38,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,5.5,-,-,zebra,tot_env 0~3,1,353,353,1.0,222,131,62.9,4.06,1.15,1,3.25,4.85,4.32,58,31,89,0.89,1.83,129,77,206,,,165.0,,244,-7.0,-0.77,3.1,1,0.41,35.3,1.609,62.2,0.7,5.5,14.03,0.3,-1.0,-8.81,7.98,6,4,5,0.28,0.89,1.6,8.88,-4.87,-0.1,4.85,89,4.95,1,8.41,13.35,0,2,2,2.05,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,dif 0~1,1,587,587,1.0,355,232,60.5,4.0,0.68,0,-0.76,-3.22,-4.76,86,62,148,-2.5,-8.71,205,144,349,,,170.0,,352,-9.31,-0.49,2.2,1,0.4,58.7,1.67,59.9,0.6,6.4,20.28,0.2,-1.0,-7.29,8.15,5,5,7,0.2,2.64,-2.46,10.34,-4.04,2.0,-3.22,148,-5.21,1,10.33,12.88,0,2,1,-5.54,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,5,740,462,1.6,447,293,60.4,3.93,0.53,0,-0.07,2.76,5.13,115,71,186,-0.22,-0.95,259,172,431,,,333.3,,295,-21.38,-1.28,3.1,1,0.39,74.0,1.67,59.9,0.5,5.9,21.36,0.2,-5.0,-15.71,8.16,6,4,8,0.14,-0.83,2.83,9.28,-4.19,-0.22,2.76,186,2.97,6,9.22,12.73,0,2,1,7.8,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,6,743,462,1.61,449,294,60.4,3.89,0.52,0,-0.07,2.76,5.13,115,71,186,-0.11,-0.47,260,172,432,,,336.8,,295,-22.38,-1.28,3.1,1,0.39,74.3,1.669,59.9,0.5,5.9,21.36,0.2,-6.0,-15.71,8.16,6,4,8,0.14,-0.84,2.83,9.28,-4.2,-0.22,2.76,186,2.98,4,9.22,12.73,0,2,1,7.8,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,dif 0~1,1,585,585,1.0,353,232,60.3,3.86,0.66,0,-0.55,-3.08,-4.56,86,62,148,-2.2,-7.65,204,143,347,,,176.2,,351,-10.0,-0.51,2.2,1,0.39,58.5,1.672,59.8,0.5,6.4,19.4,0.2,-1.0,-6.29,8.15,5,5,7,0.19,2.64,-2.53,10.3,-4.06,1.93,-3.08,148,-5.01,1,10.29,12.86,0,2,1,-5.66,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,5.5,-,-,zebra,dif>=0,2,614,417,1.47,392,222,63.8,3.78,0.62,0,0.36,-2.03,-3.1,95,58,153,-0.5,-1.81,231,133,364,,,236.8,,284,-13.0,-0.86,2.4,1,0.38,61.4,1.575,63.5,0.4,5.2,21.6,0.2,-2.0,-16.97,19.33,5,5,6,0.17,2.35,-2.39,8.95,-4.1,1.49,-2.03,153,-3.52,1,8.72,12.82,0,2,1,-5.38,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,5,927,522,1.78,564,363,60.8,3.72,0.4,0,-0.89,-1.74,-4.15,142,96,238,-1.65,-8.98,325,219,544,,,340.1,,316,-22.52,-0.99,2.4,1,0.37,92.7,1.655,60.4,0.4,5.8,28.44,0.1,-5.0,-16.76,16.42,5,5,10,0.12,1.18,-0.85,9.65,-4.32,1.14,-1.74,238,-2.89,6,9.71,12.6,0,2,1,-3.01,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,5.5,-,-,zebra,tot_env 0~3,2,355,353,1.01,222,133,62.5,3.54,1.0,1,3.32,5.08,4.52,58,31,89,1.07,2.21,129,77,206,,,189.3,,244,-8.46,-0.92,3.1,1,0.35,35.5,1.613,62.0,0.5,5.5,14.03,0.3,-2.0,-9.55,7.82,6,4,5,0.24,0.57,1.76,8.72,-5.02,-0.37,5.08,89,5.45,7,8.26,13.2,0,2,2,2.25,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,dif>=0,1,419,419,1.0,266,153,63.5,3.5,0.84,1,2.6,1.39,1.5,69,39,108,0.69,1.72,159,91,250,,,195.1,,284,-8.0,-0.82,2.6,1,0.35,41.9,1.588,63.0,0.5,5.5,13.55,0.3,-1.0,-9.31,9.65,5,5,6,0.22,2.06,-1.21,9.18,-3.88,0.64,1.39,108,0.75,4,8.96,13.04,0,2,1,-1.9,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,6,936,522,1.79,570,366,60.9,3.29,0.35,0,-0.82,-1.21,-2.92,145,96,241,-1.26,-6.89,330,219,549,,,384.5,,316,-24.52,-1.02,2.4,1,0.33,93.6,1.653,60.5,0.4,5.8,27.24,0.1,-6.0,-16.76,15.42,5,5,11,0.1,0.81,-0.39,9.6,-4.37,0.89,-1.21,241,-2.11,4,9.66,12.55,0,2,1,-1.4,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=0,7,745,462,1.61,450,295,60.4,3.26,0.44,0,-0.07,2.76,5.13,115,71,186,-0.11,-0.47,260,172,432,,,401.8,,295,-23.38,-1.36,3.1,1,0.33,74.5,1.668,59.9,0.5,5.9,21.36,0.2,-7.0,-15.71,8.16,6,4,9,0.12,-0.97,2.83,9.19,-4.28,-0.33,2.76,186,3.09,2,9.13,12.64,0,2,1,7.8,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,-,2,617,419,1.47,394,223,63.9,3.19,0.52,0,0.36,-2.03,-3.1,95,58,153,-0.5,-1.81,231,133,364,,,280.6,,284,-13.0,-0.96,2.4,1,0.32,61.7,1.574,63.5,0.3,5.2,21.6,0.1,-2.0,-16.97,18.74,5,5,6,0.15,2.19,-2.39,8.87,-4.2,1.36,-2.03,153,-3.38,8,8.65,12.72,0,2,1,-5.38,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,5.5,1.32,1.68,zebra,-,1,410,410,1.0,262,148,63.9,3.18,0.78,1,2.65,1.44,1.53,68,38,106,1.27,3.1,157,87,244,,,210.7,,279,-8.0,-0.88,2.7,1,0.32,41.0,1.577,63.4,0.5,5.4,13.79,0.2,-1.0,-9.44,10.95,5,5,6,0.21,1.98,-1.21,9.04,-3.94,0.54,1.44,106,0.9,4,8.79,12.98,0,2,1,-1.87,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,4.5,5.5,-,-,zebra,-,2,615,417,1.47,392,223,63.7,2.78,0.45,0,0.36,-2.03,-3.1,95,58,153,-0.5,-1.81,231,133,364,,,321.9,,284,-13.0,-1.03,2.4,1,0.28,61.5,1.575,63.5,0.2,5.2,21.6,0.1,-2.0,-16.97,18.33,5,5,6,0.13,2.09,-2.39,8.78,-4.27,1.27,-2.03,153,-3.3,1,8.55,12.65,0,2,1,-5.38,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env<=1,7,938,522,1.8,571,367,60.9,2.66,0.28,0,-0.82,-1.21,-2.92,145,96,241,-1.26,-6.89,330,219,549,,,475.6,,316,-25.52,-1.09,2.3,1,0.27,93.8,1.653,60.5,0.4,5.8,27.24,0.1,-7.0,-16.76,15.42,5,5,11,0.08,0.7,-0.39,9.53,-4.44,0.8,-1.21,241,-2.01,2,9.59,12.49,0,2,1,-1.4,0,DIRECAO
